,0,1
2019-06-19,-0.8933261751312138,-1.3300358398674925
2019-06-20,-1.280774874134623,-1.1976263107523888
2019-06-21,-1.5251861493681949,-0.7251121626819754
2019-06-22,-1.0955822067628183,-1.557045579600431
2019-06-23,-0.4953723886766015,-1.147292989682264
2019-06-24,-2.3427137520002264,-2.707067874237241
2019-06-25,-2.108448527946052,-0.4387596496900509
2019-06-26,-2.2340559840804692,-1.1427907435811986
2019-06-27,-2.1156741717111607,-1.0809057911645232
2019-06-28,-2.1567765188494157,-0.9019198966510603
2019-06-29,-0.6303287790581393,-1.6511240504112341
2019-06-30,-2.1964166030404044,-1.7606365913281972
2019-07-01,-2.0912963066727075,-2.1976633309866114
2019-07-02,-2.5609468993125657,-1.7814502312622953
2019-07-03,-1.8984311391945596,-2.2019222807330507
2019-07-04,-1.6275183173611576,-1.9019787474360104
2019-07-05,-1.8508907340537513,-2.354893485432628
2019-07-06,-1.4328582803856966,-2.8980765089348135
2019-07-07,-1.4237473085402292,-1.600281162601152
2019-07-08,-1.4972067686369488,-2.401694870873377
2019-07-09,-1.290776836945609,-2.2913504089064634
2019-07-10,-1.7352654899765314,-2.4810825995572334
2019-07-11,-0.9683796843936869,-2.8522833746984784
2019-07-12,-0.4122661958441932,-2.9370623341092
2019-07-13,-1.396662469134348,-2.1526532310659166
2019-07-14,-0.5837742528181097,-2.930183909735423
2019-07-15,-0.9868836150548776,-3.2206690695435034
2019-07-16,-1.6116029110062895,-2.3664751268778397
2019-07-17,-0.9645757521056508,-1.2882104074287222
2019-07-18,-1.2498539038573437,-3.0124345052736823
2019-07-19,-1.383612870225487,-3.3815371970907657
2019-07-20,-0.9612174692160621,-3.094926084810331
2019-07-21,-1.6864800516874396,-3.5781036017264154
2019-07-22,-2.3302756687927033,-3.4278711570200273
2019-07-23,-1.6534353452879516,-2.0563819075360317
2019-07-24,-1.8548557748585588,-3.7578841855016756
2019-07-25,-0.3607867128734681,-3.483872109859419
2019-07-26,-0.36888099261216667,-3.58648424843272
2019-07-27,-1.6807158170116079,-2.6220624153441623
2019-07-28,-1.2102742697763047,-2.763132033357758
2019-07-29,-0.9556168213885642,-3.8946373039506295
2019-07-30,-0.7887791048702865,-3.3195975830323583
2019-07-31,-0.3257375138653536,-2.5743105125346104
2019-08-01,0.21711670103506875,-3.2284075539210644
2019-08-02,-0.3359359391311872,-4.0204365763351655
2019-08-03,0.375647871323602,-3.1159623359971227
2019-08-04,-0.7472064221814815,-2.831148298309806
2019-08-05,-1.8888867298457341,-3.895292083113381
2019-08-06,-0.305893700474541,-3.305871658566342
2019-08-07,-0.2634280699193323,-4.251899137118899
2019-08-08,-0.14641979844020675,-3.9443253385889143
2019-08-09,-1.252992141412136,-3.207890495784163
2019-08-10,-0.4355574315117542,-5.203644728141962
2019-08-11,0.2982419971771846,-4.118830534644484
2019-08-12,0.14446992344989285,-4.750453622332155
2019-08-13,-0.014851881201197736,-4.349199653872149
2019-08-14,-0.3937783418959371,-4.181329669892018
2019-08-15,0.1133426799545657,-3.907587327744351
2019-08-16,-0.8452321694958927,-4.890439328128699
2019-08-17,0.3418559815955705,-3.830368077737712
2019-08-18,0.3273344817736066,-4.694604317076827
2019-08-19,0.10242911883099959,-4.308197019915996
2019-08-20,0.1674214925675716,-5.071561030413043
2019-08-21,0.240438026173605,-4.595475182787979
2019-08-22,-0.7850889681773666,-4.909808026468503
2019-08-23,-0.10588904091241967,-4.742794273132421
2019-08-24,0.871862929776943,-3.658689992066547
2019-08-25,-0.3496635400566923,-4.63667260290717
2019-08-26,-0.08237063335395074,-4.922390579940756
2019-08-27,-0.14056932565353655,-4.877262962485846
2019-08-28,0.4732899853070468,-4.8474091006375595
2019-08-29,1.0720594670111079,-4.259638464549413
2019-08-30,-0.440624897784505,-5.550035887262566
2019-08-31,-0.5627064403096945,-5.158382468725184
2019-09-01,-0.14171783132210236,-4.990034070342442
2019-09-02,0.055151609389115425,-6.061114250564639
2019-09-03,0.6607116698055813,-5.509660671054704
2019-09-04,-0.7476474229909762,-5.557236795528366
2019-09-05,0.15121632993326875,-5.81685807269964
2019-09-06,0.44348093589064996,-5.007700987558874
2019-09-07,1.2269698843740477,-5.753420057894777
2019-09-08,-0.35579651789065636,-6.630750121801547
2019-09-09,-0.001393734100723687,-5.875712240349787
2019-09-10,-0.6120422185927226,-5.082185538915884
2019-09-11,1.2847144425159738,-7.225604840473823
2019-09-12,0.12388997191059087,-5.664490527430138
2019-09-13,-0.3750958099274754,-5.552766249363051
2019-09-14,-0.3873045976551056,-6.235786352711652
2019-09-15,0.804462123397067,-5.958964244702499
2019-09-16,0.7937137311765976,-5.222940685701723
2019-09-17,0.45596080039157827,-6.532837617717807
2019-09-18,0.004201778938073275,-5.838283788052752
2019-09-19,0.6309683321222799,-6.594953463832351
2019-09-20,0.47330920744955696,-6.916528780306067
2019-09-21,0.7764580628410727,-7.098822638050676
2019-09-22,0.397776431660228,-5.82420171378899
2019-09-23,1.0486148360691128,-6.033968560536087
2019-09-24,1.3581773536343245,-6.934436434770098
2019-09-25,0.7062862771710694,-6.231098202101864
2019-09-26,0.8661935523693692,-6.688732481283909
2019-09-27,0.4940910923292029,-6.238162064771584
2019-09-28,0.8842561473982754,-7.305040453313998
2019-09-29,1.0654449515916498,-6.4138413141246
2019-09-30,0.8818186327547195,-7.52487165846456
2019-10-01,0.7616882945311535,-6.578957890883613
2019-10-02,0.1874345004022826,-6.620500640291847
2019-10-03,0.49613442523622103,-6.829398502972228
2019-10-04,1.7146540124454233,-7.172400768498246
2019-10-05,1.3932375111059063,-6.481833628117479
2019-10-06,0.7928356096606043,-5.641301008092415
2019-10-07,-0.008904829754607824,-6.996514560451191
2019-10-08,0.22363779058314687,-6.281550492186997
2019-10-09,0.7919684484434923,-5.870867487288897
2019-10-10,0.5127838787453635,-6.076145990621768
2019-10-11,0.4122455845127166,-6.533815452449408
2019-10-12,1.4123276544455576,-6.504845015967017
2019-10-13,0.8431514567904728,-5.787912149626673
2019-10-14,0.1015329511389288,-6.1335408423239395
2019-10-15,0.9539564017998897,-4.260950045302485
2019-10-16,-0.654094774981032,-5.509661981951846
2019-10-17,0.5687046908047938,-6.083389115323315
2019-10-18,0.5957967948759262,-5.474699490144088
2019-10-19,-0.3119413967133886,-5.179592474110688
2019-10-20,0.6745683417715043,-6.377708897022236
2019-10-21,0.14036628198564022,-5.618928823949021
2019-10-22,0.15059907685015705,-6.049603701937848
2019-10-23,-0.33511262205079706,-5.684556630215663
2019-10-24,0.4828662081761427,-5.830989667317108
2019-10-25,0.6080141004046875,-6.294474668354328
2019-10-26,0.6191328769056805,-5.209992758553637
2019-10-27,-0.42572126950430833,-5.567463062707179
2019-10-28,-0.24297079823094808,-6.058759204084545
2019-10-29,1.165398747719059,-4.9697450443372615
2019-10-30,0.9849041324644464,-5.544036062579569
2019-10-31,0.826237156532369,-5.653053174544411
2019-11-01,0.4600728301573038,-4.569990619938771
2019-11-02,-0.5003562652963571,-5.102135652433174
2019-11-03,0.04253658428720061,-4.5213705851079595
2019-11-04,1.144619320593332,-5.634404391567997
2019-11-05,0.00372655153530288,-4.725917572174119
2019-11-06,0.5800760785140505,-3.505023311010484
2019-11-07,-0.2558638700742337,-3.585723101146044
2019-11-08,0.8922515313726216,-5.531458055401472
2019-11-09,-0.6957715017596042,-4.153610111170968
2019-11-10,0.014927216180351754,-4.686914462120715
2019-11-11,-0.8814926011056076,-4.073582474759711
2019-11-12,-0.856288629354511,-3.847933275238427
2019-11-13,-0.4246200213600517,-4.523453263447975
2019-11-14,0.13949985717994817,-3.1670821175582966
2019-11-15,-0.2593399976447788,-3.264170606021266
2019-11-16,-1.037021081089078,-3.604546507709915
2019-11-17,-0.044463486615265835,-4.542065625571518
2019-11-18,-0.02681622320960253,-3.2979909749956047
2019-11-19,-0.19930315973478646,-3.8021644888034056
2019-11-20,-1.268421636799859,-3.0635078880026203
2019-11-21,-0.522231357705562,-4.266039197658154
2019-11-22,-0.780990976771735,-3.9125407248965782
2019-11-23,-0.3296196006218305,-4.797234801066886
2019-11-24,-1.2300180584387919,-2.5620632649544905
2019-11-25,-0.9081629657603538,-4.2899481531061605
2019-11-26,-1.4400053975763014,-3.6865386453349327
2019-11-27,-0.6558311380631439,-3.299946807710931
2019-11-28,-0.6586248338490803,-3.414300606052519
2019-11-29,-0.5745050683608234,-3.246975464096062
2019-11-30,-0.2916912904689385,-3.9831779208126306
2019-12-01,0.19362524618110943,-2.3881503019683366
2019-12-02,-0.11515942988460182,-3.443070691793456
2019-12-03,-1.658252996965115,-2.677187327102603
2019-12-04,-1.0331444879720044,-2.0473365266528543
2019-12-05,-1.265365084954055,-2.684425986601509
2019-12-06,-0.8529360672784649,-2.466120058270502
2019-12-07,0.08777571198912648,-2.9799556420525524
2019-12-08,-0.5668671820869752,-2.899853013882401
2019-12-09,-1.8423328670383,-2.3151099356643003
2019-12-10,-0.5808321652360894,-3.2282126322784475
2019-12-11,-0.4339850525695239,-2.8421245345920743
2019-12-12,-1.5610089364707511,-2.95437702563491
2019-12-13,-1.3349513318158257,-2.3930828680789293
2019-12-14,-0.7815178952813482,-1.7224095512009534
2019-12-15,-2.3123341205995214,-1.3973073816312973
2019-12-16,-1.2165167626077502,-2.110472434915027
2019-12-17,-2.1441812534895863,-2.415523387773548
2019-12-18,-1.145218048217597,-2.2932078096259985
2019-12-19,-1.7268536292177261,-1.486775472906718
2019-12-20,-1.8208010907571692,-1.3075947586146737
2019-12-21,-1.2943193291031443,-1.9705842044356492
2019-12-22,-1.050557405215485,-1.539966733248157
2019-12-23,-1.5646601850704056,-2.884763605027427
