,0,1
2019-06-19,1.4025586617842518,-9.561117159500983
2019-06-20,1.9421806605394953,-9.338404650582518
2019-06-21,2.6441744871787973,-9.705544935391652
2019-06-22,2.108762586506047,-9.221554006896893
2019-06-23,3.1570501510963886,-9.32894266454544
2019-06-24,1.9993552138259556,-8.942098149258733
2019-06-25,2.5985769450818106,-9.219532866814102
2019-06-26,2.3790115760763624,-10.29429126372833
2019-06-27,2.733127042272207,-9.807939592087628
2019-06-28,2.1442014546314923,-9.591761408279108
2019-06-29,3.035775617842786,-10.339087018839649
2019-06-30,2.4120073005632072,-10.152297358425676
2019-07-01,2.8863764983801623,-9.565455095710078
2019-07-02,3.2344951775791526,-9.169347591135987
2019-07-03,2.3841321560021687,-10.097271456973292
2019-07-04,2.876947478504397,-8.678073593776157
2019-07-05,2.980536688434853,-10.043005063614348
2019-07-06,2.940560225255891,-9.39301805817945
2019-07-07,2.7312219761671237,-9.820435044671303
2019-07-08,3.5070837745311203,-9.945671612843093
2019-07-09,3.459692721638034,-10.909200348319429
2019-07-10,3.088778390846638,-10.579409078646513
2019-07-11,2.8242627911224836,-10.249074176698663
2019-07-12,3.063098988878633,-10.632873010015729
2019-07-13,2.8091136438265094,-10.744229718542831
2019-07-14,2.6200847698211174,-10.613716726213408
2019-07-15,1.730053757179423,-9.210446863391272
2019-07-16,2.8715776567787605,-10.05801442765204
2019-07-17,2.95211330598453,-10.873448792703408
2019-07-18,2.2583214925160293,-10.837752747666972
2019-07-19,2.939357057976833,-10.838832143858241
2019-07-20,3.512400859370892,-9.349284906025794
2019-07-21,3.695677587084511,-11.02104385577271
2019-07-22,3.3756388979791994,-11.165527791830218
2019-07-23,3.3443644003613855,-10.31015059497458
2019-07-24,2.669918563950979,-12.000716052499953
2019-07-25,3.143890172276769,-9.819081236870552
2019-07-26,3.198897779109257,-11.354817305226598
2019-07-27,3.5462873813052376,-11.548246211949834
2019-07-28,3.643063387595404,-10.111434515215219
2019-07-29,3.55643671361853,-11.303736283474214
2019-07-30,3.361942756937468,-11.827486685787719
2019-07-31,3.072574769326251,-10.448275706325637
2019-08-01,3.182253529477063,-11.836373530269864
2019-08-02,3.5702090322910567,-11.332923433394896
2019-08-03,3.4959825171093812,-11.642157728942568
2019-08-04,3.2288481234428437,-11.949611802077529
2019-08-05,3.247129610505097,-12.15378839889007
2019-08-06,3.0919670898450233,-12.264972392049936
2019-08-07,4.228760524963472,-12.55936614926744
2019-08-08,2.2549179346528074,-11.735164341794958
2019-08-09,3.6725491788924356,-12.14758064977392
2019-08-10,3.908415741393909,-12.025245691808465
2019-08-11,3.0422399376882585,-13.037192813557926
2019-08-12,4.008740660985514,-12.914624002386141
2019-08-13,4.538606393157221,-12.535248031431674
2019-08-14,3.247851549036815,-12.152624785931541
2019-08-15,4.21033760676514,-12.723234240897694
2019-08-16,2.940937805691719,-11.918454124670433
2019-08-17,3.4870794141616956,-12.521632662662615
2019-08-18,4.615786955998042,-12.538952032371895
2019-08-19,3.458276426064163,-12.345197435246085
2019-08-20,3.1966821357241053,-13.349564809913394
2019-08-21,3.2422173388550104,-13.490017226106943
2019-08-22,4.50538056053877,-13.821701648120062
2019-08-23,3.674552875515343,-13.300962718467163
2019-08-24,4.097926830443067,-12.77799898236775
2019-08-25,5.193963462682211,-12.734421381753188
2019-08-26,4.092947047285775,-13.167134045771126
2019-08-27,5.608130871973975,-13.302605055974508
2019-08-28,3.755254192141227,-13.240651142153734
2019-08-29,3.2919998975574405,-13.559406815854722
2019-08-30,4.134295938480356,-12.457003867248204
2019-08-31,4.138821922325189,-13.33243517014478
2019-09-01,3.807967179501182,-12.941689067159196
2019-09-02,4.945579799833299,-13.109594154149008
2019-09-03,4.636497906395653,-13.507053458214434
2019-09-04,3.325145079873197,-13.068241231482315
2019-09-05,3.97432504066352,-13.97105903759402
2019-09-06,3.8488595371047922,-13.728950278058075
2019-09-07,4.477509410125888,-14.865435257145247
2019-09-08,5.011889259573684,-14.173933702143385
2019-09-09,4.925768966934303,-13.941432052593049
2019-09-10,3.790488757298749,-14.822740485258992
2019-09-11,3.8210045905508028,-14.51400153393838
2019-09-12,5.183773207460034,-14.525730972377502
2019-09-13,4.578829276458806,-13.115601416464044
2019-09-14,3.951093686391013,-14.266984475860623
2019-09-15,3.8496335354210602,-14.599717732296837
2019-09-16,4.190643836471588,-14.815262510934922
2019-09-17,5.073472018683578,-13.961257881047725
2019-09-18,4.02493070499854,-14.34560064492447
2019-09-19,4.289773464732942,-13.258722207041776
2019-09-20,4.5718971710585885,-13.700492867305602
2019-09-21,5.065781007318957,-13.79637494384311
2019-09-22,4.957412890088574,-14.881037691092327
2019-09-23,3.814543825355847,-14.414476716830247
2019-09-24,4.2164227177264,-14.692120816599315
2019-09-25,4.988972036146694,-14.259549740183001
2019-09-26,4.744044573891539,-14.605331742076782
2019-09-27,4.998622350348145,-14.44690011590644
2019-09-28,5.120390239792278,-15.2622802740835
2019-09-29,4.286294596676252,-15.393318529788917
2019-09-30,5.5094596389332295,-15.50382891661005
2019-10-01,4.09029055659072,-14.873985126135866
2019-10-02,4.492703677496574,-14.039104213384507
2019-10-03,4.696197069764231,-15.668640421861717
2019-10-04,5.271434933992386,-14.774014088354033
2019-10-05,5.067122231877747,-14.269225931914399
2019-10-06,4.84262010851926,-15.021796467683675
2019-10-07,5.170581617896504,-14.092736117858182
2019-10-08,4.786380106064833,-14.034758785021484
2019-10-09,4.731328361936411,-12.96007402877568
2019-10-10,4.893495770315338,-13.510546757340247
2019-10-11,4.337140622455946,-15.201304710586871
2019-10-12,5.006932429249212,-14.687550140502578
2019-10-13,4.189074986173959,-12.836759036203683
2019-10-14,4.8144359468009625,-13.358759619280624
2019-10-15,4.267616077226543,-13.377448505894304
2019-10-16,5.936895202742324,-13.341992334696709
2019-10-17,4.2672110022833785,-14.728727183681453
2019-10-18,3.1377935510034605,-13.767586418234016
2019-10-19,3.195361625308351,-13.270034895067505
2019-10-20,4.891091670276209,-13.370977799424448
2019-10-21,4.414313872848162,-14.067212927820705
2019-10-22,4.378771044845055,-14.318442513196644
2019-10-23,5.040512624787532,-13.821491928820075
2019-10-24,4.989422901942563,-13.524419252662753
2019-10-25,3.5601825364624085,-13.109325626603892
2019-10-26,4.033862244513756,-13.849796335761672
2019-10-27,4.884604293686199,-12.49085701499859
2019-10-28,3.5814898292858666,-13.28983946639462
2019-10-29,4.311174626737107,-13.006108640744188
2019-10-30,4.170215971024793,-13.34357955585064
2019-10-31,3.641306558082894,-13.118025258525423
2019-11-01,4.664097910446759,-12.925286520295032
2019-11-02,3.8295513968667145,-11.871864678006345
2019-11-03,4.647373341533938,-12.266274028176088
2019-11-04,4.049829880839592,-13.541671289260933
2019-11-05,3.7219211078587864,-13.49530827261314
2019-11-06,4.565035612460756,-12.713014694818158
2019-11-07,3.8348439671820436,-12.384535431766716
2019-11-08,4.130094851783041,-13.7610016211086
2019-11-09,3.6777197393161236,-12.027258422457395
2019-11-10,4.569457057832152,-13.230661547429696
2019-11-11,4.359022077504784,-11.584833976017341
2019-11-12,2.9855710822385415,-12.120276593113047
2019-11-13,4.719601615338259,-12.701932326600462
2019-11-14,3.3017594327038067,-12.713812570251095
2019-11-15,3.410286512597497,-12.53608775963978
2019-11-16,3.199254744725848,-12.329410726876786
2019-11-17,4.09085200179368,-12.579961454898136
2019-11-18,2.485373416756751,-12.667575453488853
2019-11-19,2.700782548097934,-12.079006874302259
2019-11-20,4.715567481133338,-12.04797498586734
2019-11-21,2.8964540684909674,-11.902470817187524
2019-11-22,3.2426256126537862,-11.659557405669922
2019-11-23,3.062598293654558,-11.83262528756963
2019-11-24,3.142370185300582,-11.892348433649586
2019-11-25,2.8276263455819235,-11.0825144468056
2019-11-26,3.334027727806706,-11.229073331378068
2019-11-27,2.950729989451602,-11.288296109199921
2019-11-28,2.178106572235765,-11.427674158114206
2019-11-29,3.280254025857847,-9.801654035057204
2019-11-30,3.19509665069226,-11.513192372820663
2019-12-01,2.659878256217437,-10.490646283413689
2019-12-02,3.193222838654848,-12.207355625245556
2019-12-03,2.11799379323523,-11.372519884532378
2019-12-04,2.7013795547538133,-11.111922618443824
2019-12-05,3.7273144228794237,-11.206535730813558
2019-12-06,3.307201984051935,-10.64767765916951
2019-12-07,1.8642568434662554,-11.36350408596916
2019-12-08,3.5532752766730074,-11.667000538288006
2019-12-09,2.2837455584788358,-9.479929604355915
2019-12-10,2.9013377733360985,-11.40648030676742
2019-12-11,3.2363176364785815,-10.669191827167975
2019-12-12,3.309245912866911,-9.67489515917008
2019-12-13,1.709860171673016,-10.530998656995118
2019-12-14,3.305565547867202,-9.221078576127741
2019-12-15,1.7026430260654755,-10.690441392281004
2019-12-16,2.386040932070283,-9.190781178323356
2019-12-17,2.584321553387497,-9.158549912601543
2019-12-18,2.8131719234860504,-10.23396281554997
2019-12-19,3.728219881667235,-10.744509328338111
2019-12-20,2.3425276786629445,-9.55210033085688
2019-12-21,2.2122279728352123,-9.107432556445675
2019-12-22,3.2740159924792134,-10.573397229632072
2019-12-23,2.411181618723481,-8.500834984507733
2019-12-24,1.761557423611852,-9.709658253920752
2019-12-25,2.3879389034141023,-9.942422210551186
2019-12-26,2.814648943657348,-10.149603968858454
2019-12-27,3.0916143474046724,-9.907421804013333
2019-12-28,2.3634172714028834,-9.581714029949127
2019-12-29,3.1732065506402476,-9.938513299867056
2019-12-30,2.5174511183912873,-9.331805214377264
2019-12-31,2.382112008056274,-8.21567773084741
2020-01-01,2.9359327184946356,-9.251216710380836
2020-01-02,1.718230338786793,-8.612914783933382
2020-01-03,1.4236322388821074,-9.653000465457039
2020-01-04,2.609802082560601,-9.060589115673443
2020-01-05,2.124203549152289,-8.668887638199696
2020-01-06,3.2007516278946597,-9.872823314554305
2020-01-07,1.4389423860951964,-10.024826600196693
2020-01-08,2.456758288629401,-9.028890719983666
2020-01-09,2.639027798802598,-9.214161256415846
2020-01-10,1.8195399214608514,-8.64369136869748
2020-01-11,2.0341058694797454,-8.952130346735881
2020-01-12,1.4788162903215893,-9.182149349711283
2020-01-13,1.7815062882453643,-8.912256176692013
2020-01-14,2.8479809021251685,-10.37089367385866
2020-01-15,3.0157480589478936,-8.925935329232903
2020-01-16,2.3473388181575,-9.59056598388197
2020-01-17,3.508787080219858,-9.143508664106026
2020-01-18,1.2754734010432072,-10.4125408046143
2020-01-19,2.1201216857604175,-10.12590161782524
2020-01-20,3.013510943957592,-9.587991808966766
2020-01-21,1.9233743772980665,-9.75300413493591
2020-01-22,2.792207379266293,-9.95207105601198
2020-01-23,1.0546867600646355,-10.266296775785426
2020-01-24,2.7216740146022147,-10.137267284372442
2020-01-25,2.561631819360691,-10.262014987258311
2020-01-26,3.148534031296151,-9.625672624924434
2020-01-27,2.9412774149603735,-10.827829405176939
2020-01-28,3.078680134120773,-11.144793219036698
2020-01-29,3.0064538730279944,-10.434297010065857
2020-01-30,2.8657129523406066,-9.817298474999289
2020-01-31,2.606999048174906,-10.417674683900692
2020-02-01,3.3078419999241793,-10.07604272546959
2020-02-02,3.5307100039961856,-10.003461065295737
2020-02-03,2.430106093958819,-10.721394251358872
2020-02-04,2.836673945039682,-10.744992490055097
2020-02-05,1.5383253641055086,-10.434659587153606
2020-02-06,2.9617731531817837,-10.576506781042777
2020-02-07,3.4127385688679457,-10.319186398836193
2020-02-08,2.0596831223988037,-10.764702666241268
2020-02-09,2.587544550829983,-11.958713970364837
2020-02-10,3.2253068294598806,-11.107005255532998
2020-02-11,3.114581649539364,-10.96138366073993
2020-02-12,3.903886853606232,-10.995658693835425
