,0
2019-06-19,6.434223004
2019-06-20,5.309519075
2019-06-21,6.272626298
2019-06-22,4.557649473
2019-06-23,5.374868092
2019-06-24,4.882154834
2019-06-25,5.257034717
2019-06-26,5.947105833
2019-06-27,4.53194342
2019-06-28,6.303038525
2019-06-29,5.880556923
2019-06-30,6.057946715
2019-07-01,5.61471913
2019-07-02,3.313525371
2019-07-03,5.462077753
2019-07-04,6.958825268
2019-07-05,3.333939668
2019-07-06,3.345980695
2019-07-07,5.496061929
2019-07-08,4.487669992
2019-07-09,5.433145827
2019-07-10,4.04548318
2019-07-11,6.310139886
2019-07-12,7.015762416
2019-07-13,7.220660623
2019-07-14,7.361380403
2019-07-15,7.243225306
2019-07-16,5.420937216
2019-07-17,4.792271615
2019-07-18,7.876347395
2019-07-19,6.034616424
2019-07-20,6.287934773
2019-07-21,6.268027193
2019-07-22,5.206013459
2019-07-23,5.869453876
2019-07-24,5.059738354
2019-07-25,6.470003596
2019-07-26,5.916139631
2019-07-27,6.013707307
2019-07-28,6.626748204
2019-07-29,6.729817777
2019-07-30,5.7369853
2019-07-31,5.251706284
2019-08-01,7.626685409
2019-08-02,5.891594009
2019-08-03,6.58508889
2019-08-04,7.675324051
2019-08-05,7.811364152
2019-08-06,6.151214416
2019-08-07,7.120648109
2019-08-08,7.450931475
2019-08-09,6.318646344
2019-08-10,5.70821455
2019-08-11,5.970916241
2019-08-12,6.910976082
2019-08-13,7.21796086
2019-08-14,6.430495959
2019-08-15,7.018480492
2019-08-16,6.632494242
2019-08-17,8.323377259
2019-08-18,7.726542804
2019-08-19,7.039729291
2019-08-20,7.683692415
2019-08-21,7.976841556
2019-08-22,6.454602623
2019-08-23,6.016376281
2019-08-24,6.742607716
2019-08-25,6.527110157
2019-08-26,6.486749292
2019-08-27,5.47585823
2019-08-28,6.944314957
2019-08-29,9.029877889
2019-08-30,7.86109529
2019-08-31,7.189266503
2019-09-01,7.210017236
2019-09-02,6.94776099
2019-09-03,7.805630042
2019-09-04,5.389157033
2019-09-05,7.435571949
2019-09-06,7.240109822
2019-09-07,8.596662734
2019-09-08,9.762823071
2019-09-09,8.286767315
2019-09-10,9.291777394
2019-09-11,6.548763422
2019-09-12,7.796980388
2019-09-13,6.654961687
2019-09-14,8.294729327
2019-09-15,7.6021169
2019-09-16,8.79797633
2019-09-17,8.632603451
2019-09-18,7.976078741
2019-09-19,6.879646884
2019-09-20,7.099189004
2019-09-21,8.129096315
2019-09-22,6.461590668
2019-09-23,5.885186073
2019-09-24,8.173323335
2019-09-25,7.101425275
2019-09-26,6.656093321
2019-09-27,8.211142465
2019-09-28,7.896332337
2019-09-29,10.56176646
2019-09-30,8.485396655
2019-10-01,8.838737063
2019-10-02,7.47652336
2019-10-03,8.604698437
2019-10-04,7.131090352
2019-10-05,7.320133028
2019-10-06,7.832874899
2019-10-07,7.426198634
2019-10-08,8.484622766
2019-10-09,6.826606231
2019-10-10,8.054550414
2019-10-11,7.64494823
2019-10-12,6.254393739
2019-10-13,8.157398536
2019-10-14,6.692352427
2019-10-15,7.231929747
2019-10-16,7.134690806
2019-10-17,5.881783265
2019-10-18,8.281861656
2019-10-19,7.679038614
2019-10-20,8.143541801
2019-10-21,7.582118302
2019-10-22,7.946673101
2019-10-23,5.487931796
2019-10-24,7.721013169
2019-10-25,7.677188223
2019-10-26,7.262461307
2019-10-27,6.843342777
2019-10-28,7.349087475
2019-10-29,5.639582891
2019-10-30,7.212466986
2019-10-31,9.115079878
2019-11-01,7.940552012
2019-11-02,7.735658914
2019-11-03,8.857037325
2019-11-04,6.813543613
2019-11-05,6.584834834
2019-11-06,6.609329034
2019-11-07,6.849204605
2019-11-08,7.576667436
2019-11-09,7.833966496
2019-11-10,6.461437442
2019-11-11,5.775983885
2019-11-12,6.258811286
2019-11-13,5.601997966
2019-11-14,7.562302718
2019-11-15,6.036847316
2019-11-16,6.749874992
2019-11-17,5.314356508
2019-11-18,5.730024779
2019-11-19,5.162434169
2019-11-20,6.43368814
2019-11-21,7.358242088
2019-11-22,5.30420679
2019-11-23,6.116097382
2019-11-24,6.391746018
2019-11-25,6.091073805
2019-11-26,6.230676132
2019-11-27,7.305409519
2019-11-28,5.495674279
2019-11-29,5.651900841
2019-11-30,4.512039247
2019-12-01,6.344961737
2019-12-02,7.526766191
2019-12-03,6.542191271
2019-12-04,6.137090626
2019-12-05,5.649856368
2019-12-06,4.335744484
2019-12-07,4.826228049
2019-12-08,7.397927216
2019-12-09,5.206413289
2019-12-10,5.432956176
2019-12-11,5.489023177
2019-12-12,5.867580435
2019-12-13,4.968499635
2019-12-14,5.789352211
2019-12-15,4.429670039
2019-12-16,4.938330128
2019-12-17,5.887727941
2019-12-18,4.682343401
2019-12-19,6.106284539
2019-12-20,7.634579139
2019-12-21,3.962381367
2019-12-22,6.047071696
2019-12-23,4.780073463
2019-12-24,4.935246324
2019-12-25,3.079614927
2019-12-26,5.009734982
2019-12-27,6.096686818
2019-12-28,2.776190877
2019-12-29,6.808700744
2019-12-30,4.846095452
2019-12-31,6.02218418
2020-01-01,4.855925376
2020-01-02,6.018509144
2020-01-03,5.635333007
2020-01-04,5.011019757
2020-01-05,3.297184782
2020-01-06,7.65662066
2020-01-07,4.711723837
2020-01-08,5.35123037
2020-01-09,4.605466385
2020-01-10,5.356620108
2020-01-11,4.935237525
2020-01-12,6.40437681
2020-01-13,5.19600778
2020-01-14,5.360607315
2020-01-15,4.231016024
2020-01-16,6.907369027
2020-01-17,3.064292582
2020-01-18,5.127406969
2020-01-19,4.539433657
2020-01-20,4.112775815
2020-01-21,4.855574559
2020-01-22,6.627540078
2020-01-23,5.734655136
2020-01-24,5.617960967
2020-01-25,5.666674699
2020-01-26,6.345763226
2020-01-27,4.87075969
2020-01-28,7.079604204
2020-01-29,6.387349562
2020-01-30,5.992510628
2020-01-31,5.282328165
2020-02-01,7.345981499
2020-02-02,5.200698808
2020-02-03,6.807083483
2020-02-04,7.643344233
2020-02-05,7.313991585
2020-02-06,5.07142126
2020-02-07,6.674676996
2020-02-08,7.541760816
2020-02-09,6.092862295
2020-02-10,6.846459108
2020-02-11,6.066889926
2020-02-12,5.748815692
2020-02-13,6.811100087
2020-02-14,6.087121928
2020-02-15,4.481709031
2020-02-16,5.805423854
2020-02-17,5.413175553
2020-02-18,7.128321429
2020-02-19,7.522775343
2020-02-20,5.19366095
2020-02-21,7.31006281
2020-02-22,6.687847883
2020-02-23,5.662431977
2020-02-24,5.020168349
2020-02-25,7.179824011
2020-02-26,6.720308643
2020-02-27,7.313878477
2020-02-28,5.684454548
2020-02-29,6.197629452
2020-03-01,6.727593217
2020-03-02,5.026347182
2020-03-03,6.732682733
2020-03-04,6.946577065
2020-03-05,6.828616111
2020-03-06,7.737572604
2020-03-07,6.842041306
2020-03-08,6.319869541
2020-03-09,5.997684555
2020-03-10,5.820193409
2020-03-11,7.586267783
2020-03-12,7.74328062
2020-03-13,6.923730005
2020-03-14,6.465249953
2020-03-15,8.621805779
2020-03-16,6.403716007
2020-03-17,6.176511583
2020-03-18,6.214281248
2020-03-19,6.108001046
2020-03-20,8.290592415
2020-03-21,6.277344508
2020-03-22,7.767545988
2020-03-23,6.600607728
2020-03-24,4.866141437
2020-03-25,7.47771606
2020-03-26,7.383374511
2020-03-27,8.111377976
2020-03-28,8.587220663
2020-03-29,7.704775887
2020-03-30,8.379345645
2020-03-31,5.872111534
2020-04-01,8.335349812
2020-04-02,5.698698728
2020-04-03,6.979917331
2020-04-04,7.812908045
2020-04-05,6.889569525
2020-04-06,6.425240709
2020-04-07,8.57889908
2020-04-08,7.672915591
2020-04-09,7.017695526
2020-04-10,7.818358114
2020-04-11,6.928542761
2020-04-12,6.438609152
2020-04-13,7.319784855
2020-04-14,9.840848727
2020-04-15,8.215472622
2020-04-16,9.312315928
2020-04-17,8.394883136
2020-04-18,8.147894554
2020-04-19,7.258474426
2020-04-20,6.795807746
2020-04-21,8.837910054
2020-04-22,6.182391511
2020-04-23,7.863903274
2020-04-24,5.979397114
2020-04-25,7.469880095
2020-04-26,7.810271017
2020-04-27,9.164795103
2020-04-28,7.177030513
2020-04-29,6.244594501
2020-04-30,6.941447881
2020-05-01,7.299383872
2020-05-02,8.001668729
2020-05-03,6.325183657
2020-05-04,7.652090848
2020-05-05,8.421461731
2020-05-06,6.73852813
2020-05-07,8.024076249
2020-05-08,9.670456548
2020-05-09,7.173048242
2020-05-10,7.834274138
2020-05-11,8.787967051
2020-05-12,7.045011928
2020-05-13,7.954650473
2020-05-14,6.47310437
2020-05-15,7.013399729
2020-05-16,7.378069751
2020-05-17,9.771255296
2020-05-18,8.200534265
2020-05-19,7.659140795
2020-05-20,7.16735548
2020-05-21,7.137379133
2020-05-22,5.7512845
2020-05-23,9.240049444
2020-05-24,7.409780084
2020-05-25,6.719233587
2020-05-26,5.891976202
2020-05-27,7.13338257
2020-05-28,6.035353232
2020-05-29,3.984429034
2020-05-30,6.520006658
2020-05-31,7.357612726
2020-06-01,8.042285498
2020-06-02,6.137592594
2020-06-03,6.538367596
2020-06-04,7.274006484
2020-06-05,6.23438324
2020-06-06,5.707928858
2020-06-07,6.610432889
2020-06-08,7.117417228
2020-06-09,4.551319214
2020-06-10,5.2006754
2020-06-11,6.067517038
2020-06-12,4.139894533
2020-06-13,5.635051364
2020-06-14,5.174322615
2020-06-15,4.534604699
2020-06-16,4.913339676
2020-06-17,5.839681436
2020-06-18,6.765394533
2020-06-19,6.353678092
2020-06-20,5.887709066
2020-06-21,5.845812879
2020-06-22,5.973230809
2020-06-23,5.979785349
2020-06-24,6.849007694
2020-06-25,7.238673203
2020-06-26,6.973843927
2020-06-27,4.510787692
2020-06-28,4.288061143
2020-06-29,6.389624738
2020-06-30,7.362668079
2020-07-01,5.456925078
2020-07-02,6.118867325
2020-07-03,4.815794113
2020-07-04,5.528405481
2020-07-05,4.398895721
2020-07-06,4.284504705
2020-07-07,4.232087161
2020-07-08,4.830912487
2020-07-09,4.642161234
2020-07-10,5.724032549
2020-07-11,4.883283645
2020-07-12,4.550223486
2020-07-13,5.932672308
2020-07-14,5.426051496
2020-07-15,4.642706978
2020-07-16,1.954543967
2020-07-17,5.423143072
2020-07-18,3.792949764
2020-07-19,3.265183101
2020-07-20,3.55945949
2020-07-21,4.317841756
2020-07-22,5.160471559
2020-07-23,5.945043313
2020-07-24,6.086522081
2020-07-25,6.369773014
2020-07-26,4.792370954
2020-07-27,5.38234115
2020-07-28,5.745992116
2020-07-29,3.984502844
2020-07-30,3.911110617
2020-07-31,5.377609156
2020-08-01,8.003865771
2020-08-02,6.033233723
2020-08-03,6.825941896
2020-08-04,5.355983672
2020-08-05,5.652024417
2020-08-06,5.162448469
2020-08-07,5.640785152
2020-08-08,6.20628449
2020-08-09,6.901898161
2020-08-10,7.985764592
2020-08-11,6.553646096
2020-08-12,5.659920047
2020-08-13,5.612793524
2020-08-14,5.784225196
2020-08-15,6.557486435
2020-08-16,5.634956717
2020-08-17,6.318978898
2020-08-18,6.130147826
2020-08-19,5.690506249
2020-08-20,4.578393488
2020-08-21,8.005344534
2020-08-22,5.559724851
2020-08-23,6.501273009
2020-08-24,4.506689772
2020-08-25,7.103411867
2020-08-26,5.602266734
2020-08-27,5.010499346
2020-08-28,8.289523676
2020-08-29,5.170974818
2020-08-30,5.18881552
2020-08-31,8.149297708
2020-09-01,5.741116565
2020-09-02,5.538382839
2020-09-03,7.812719766
2020-09-04,4.893501661
2020-09-05,6.645589008
2020-09-06,6.195610691
2020-09-07,6.819784032
2020-09-08,5.4487201
2020-09-09,7.359241102
2020-09-10,6.173528354
2020-09-11,7.713897838
2020-09-12,7.394277106
2020-09-13,6.628526541
2020-09-14,6.98511216
2020-09-15,6.728604572
2020-09-16,8.509901121
2020-09-17,8.527401084
2020-09-18,4.156091122
2020-09-19,6.634566042
2020-09-20,6.323331892
2020-09-21,7.582517497
2020-09-22,7.219258434
2020-09-23,5.1863546
2020-09-24,6.993673152
2020-09-25,5.916252866
2020-09-26,7.091101366
2020-09-27,9.222067688
2020-09-28,9.732180604
2020-09-29,6.751273739
2020-09-30,5.578107092
2020-10-01,7.456306721
2020-10-02,6.07658929
2020-10-03,7.126378924
2020-10-04,8.219689709
2020-10-05,6.151498103
2020-10-06,7.969725396
2020-10-07,7.732128934
2020-10-08,4.948556705
2020-10-09,8.029185745
2020-10-10,7.101356566
2020-10-11,7.803406014
2020-10-12,7.60862182
2020-10-13,7.465618753
2020-10-14,7.595369615
2020-10-15,6.157616704
2020-10-16,7.473285755
2020-10-17,6.623376748
2020-10-18,8.717103278
2020-10-19,9.002597893
2020-10-20,7.237973377
2020-10-21,5.916457133
2020-10-22,6.110893805
2020-10-23,9.418273437
2020-10-24,6.079178184
2020-10-25,8.298833026
2020-10-26,5.920400143
2020-10-27,6.393073086
2020-10-28,6.93644528
2020-10-29,8.672366735
2020-10-30,8.50259493
2020-10-31,7.864098966
2020-11-01,8.091760839
2020-11-02,7.976026777
2020-11-03,7.861748499
2020-11-04,6.703569403
2020-11-05,7.426575661
2020-11-06,8.046621856
2020-11-07,6.090165002
2020-11-08,8.817185275
