,0
2019-06-19,0.431789259
2019-06-20,1.840848441
2019-06-21,1.277408791
2019-06-22,2.30207694
2019-06-23,1.072696118
2019-06-24,0.45844979
2019-06-25,1.36626418
2019-06-26,0.707405458
2019-06-27,1.885498139
2019-06-28,1.892079177
2019-06-29,1.644197823
2019-06-30,2.302628313
2019-07-01,1.704863223
2019-07-02,2.044774046
2019-07-03,2.212508613
2019-07-04,1.46765754
2019-07-05,0.970886942
2019-07-06,3.064437991
2019-07-07,2.335915239
2019-07-08,1.427801666
2019-07-09,1.381148043
2019-07-10,0.648850209
2019-07-11,1.274722951
2019-07-12,1.271353241
2019-07-13,1.47271645
2019-07-14,1.289313449
2019-07-15,1.996477615
2019-07-16,1.356054894
2019-07-17,2.101624684
2019-07-18,1.773018983
2019-07-19,1.519842967
2019-07-20,1.71253023
2019-07-21,2.951629512
2019-07-22,1.458626492
2019-07-23,3.589346542
2019-07-24,2.978437974
2019-07-25,1.851648392
2019-07-26,1.977928921
2019-07-27,2.042381811
2019-07-28,1.807907064
2019-07-29,2.238879168
2019-07-30,1.99504815
2019-07-31,1.669342231
2019-08-01,1.689204186
2019-08-02,2.19476844
2019-08-03,2.54684938
2019-08-04,2.977345616
2019-08-05,1.721361498
2019-08-06,2.372874398
2019-08-07,2.879270765
2019-08-08,2.592694411
2019-08-09,1.775228222
2019-08-10,2.300307359
2019-08-11,1.836166244
2019-08-12,2.922462829
2019-08-13,2.3783271
2019-08-14,2.076129461
2019-08-15,3.220628605
2019-08-16,3.167197011
2019-08-17,1.868792017
2019-08-18,2.487624023
2019-08-19,2.700919843
2019-08-20,2.481292523
2019-08-21,2.564690171
2019-08-22,3.501036162
2019-08-23,3.263695646
2019-08-24,3.600235026
2019-08-25,3.154581668
2019-08-26,4.141370831
2019-08-27,3.040937724
2019-08-28,2.077712382
2019-08-29,2.662998478
2019-08-30,2.623913381
2019-08-31,3.650124655
2019-09-01,2.473595862
2019-09-02,2.976856606
2019-09-03,3.161285744
2019-09-04,2.525104724
2019-09-05,3.472800633
2019-09-06,4.637258312
2019-09-07,3.863573973
2019-09-08,3.541289084
2019-09-09,4.249255818
2019-09-10,3.666954085
2019-09-11,2.916712022
2019-09-12,2.998792682
2019-09-13,3.794154388
2019-09-14,2.604717404
2019-09-15,3.174159031
2019-09-16,4.32993677
