,0,1
2019-06-19,0.9609392824956153,-7.108094837136001
2019-06-20,0.4906962037620016,-6.407549739558656
2019-06-21,1.0827395360726755,-7.074928757800581
2019-06-22,1.6627380770220457,-7.1533194718969195
2019-06-23,1.946217075099093,-7.3650194342679836
2019-06-24,1.6479505024189105,-8.348661660743328
2019-06-25,1.2063969105837522,-7.766707519135541
2019-06-26,1.279982929157352,-8.248067172538732
2019-06-27,1.7543425290010686,-7.585644869576815
2019-06-28,1.3086441455576627,-6.91858927088011
2019-06-29,1.3121069068128524,-7.545256656113693
2019-06-30,0.26601526240234596,-7.700816016162628
2019-07-01,-0.11374344804777259,-8.560197226942176
2019-07-02,0.9065253696738196,-7.015909332533716
2019-07-03,2.246777591717086,-7.606029633500372
2019-07-04,1.3191847253057103,-8.662026829723448
2019-07-05,3.134062028903447,-7.897668927704684
2019-07-06,1.6137774075803406,-7.363733800861945
2019-07-07,2.2433789038534675,-8.264852301320163
2019-07-08,1.3812911132503756,-8.693513641190119
2019-07-09,1.8303823525879988,-8.942937628398447
2019-07-10,2.0405490251829717,-7.067901248574441
2019-07-11,1.4315441638687425,-8.185048233882764
2019-07-12,0.8520924127452036,-8.937455679540493
2019-07-13,1.0421879106302616,-8.073468685245947
2019-07-14,2.9202967849909696,-8.183001828009294
2019-07-15,1.4538815201257542,-8.909929447914866
2019-07-16,1.9853773565995674,-8.98674366943964
2019-07-17,2.573795114773864,-8.854347503853916
2019-07-18,1.9026700132961751,-9.624195015763684
2019-07-19,1.4059832786692552,-9.43133711249557
2019-07-20,2.973028092418442,-8.705504613701857
2019-07-21,2.7727481265778255,-8.273040845014537
2019-07-22,2.8583839727557026,-8.656446813086445
2019-07-23,1.8792433208446067,-10.218320401779062
2019-07-24,2.0151315541710195,-9.018331177103098
2019-07-25,1.3727571526859121,-9.742374063272718
2019-07-26,1.1501198062224847,-9.561015203285534
2019-07-27,2.454497379857046,-9.190209350741862
2019-07-28,1.730736882743533,-9.030159396034783
2019-07-29,2.6491707588128106,-8.37036925404267
2019-07-30,2.1698554154566154,-8.907369815952338
2019-07-31,3.1267559420548237,-9.864407991833872
2019-08-01,3.2687300488312134,-9.395760957718489
2019-08-02,2.311043054135762,-9.342903741786328
2019-08-03,3.261176715892808,-9.905668844704957
2019-08-04,3.9218625457506153,-10.923655538344981
2019-08-05,3.3370208611105396,-9.08975404132928
2019-08-06,2.2647500360581394,-10.066424777872935
2019-08-07,2.658057011124411,-10.992959531817943
2019-08-08,2.3452641198843973,-9.832108073028571
2019-08-09,2.4370855342616418,-10.13003703132948
2019-08-10,3.283101012623854,-10.509728557488975
2019-08-11,2.3642421049151974,-10.302536201373998
2019-08-12,3.381786567817106,-10.453529625607771
2019-08-13,3.029174238275312,-11.163926987994623
2019-08-14,2.451078472457161,-10.912146914643944
2019-08-15,3.7317504827242693,-9.692826016294308
2019-08-16,3.4450160487558437,-10.391668514095048
2019-08-17,2.3100303787006964,-10.376798259318182
2019-08-18,2.643902762507317,-11.990092003443943
2019-08-19,2.8800631989767425,-9.641372881713007
2019-08-20,2.7247429426817753,-10.411545981905036
2019-08-21,3.482900824564366,-10.77273731795992
2019-08-22,1.756545271320445,-11.629255068318573
2019-08-23,2.7507146437169543,-9.492406471893753
2019-08-24,2.2609170465175055,-10.751421810402812
2019-08-25,3.3576242128239557,-10.129488370819399
2019-08-26,3.4311544922745663,-10.733594159380392
2019-08-27,3.8697044209333393,-10.851682349678802
2019-08-28,2.8470884358938364,-12.714399355471707
2019-08-29,3.400657176954049,-11.4923452545431
2019-08-30,2.0494677417869953,-10.930431114590183
2019-08-31,3.6098789017722512,-11.923583253128628
2019-09-01,3.2609207082930523,-10.59176039721847
2019-09-02,2.9649798618298804,-10.793278508513291
2019-09-03,2.2626694398423632,-12.02889048795689
2019-09-04,3.23997620172039,-11.372418667953438
2019-09-05,2.7383655341335746,-11.147926812591683
2019-09-06,3.375507762443115,-12.28908886141109
2019-09-07,3.257404111679783,-11.747528978511363
2019-09-08,2.8277181245040603,-11.175894190154285
2019-09-09,3.0101980930973644,-11.75374956177729
2019-09-10,2.387244097463843,-11.54195626860631
2019-09-11,3.0103415890512077,-12.015803870710744
2019-09-12,2.9127525035025057,-12.436243956726841
2019-09-13,2.5616541394232293,-12.42097577829096
2019-09-14,3.939685075770638,-10.956988064904685
2019-09-15,4.54050641875522,-12.248637966485342
2019-09-16,3.0817584401380627,-12.093061292637595
