,0
2019-06-19,7.12292105
2019-06-20,6.237820069
2019-06-21,6.835882349
2019-06-22,6.565573269
2019-06-23,5.82006345
2019-06-24,5.56354659
2019-06-25,5.526042845
2019-06-26,5.283530462
2019-06-27,6.616079158
2019-06-28,2.869235045
2019-06-29,4.919227344
2019-06-30,3.429791447
2019-07-01,5.628657726
2019-07-02,4.064837948
2019-07-03,5.775410542
2019-07-04,7.202052664
2019-07-05,5.24616938
2019-07-06,4.834709756
2019-07-07,4.766427294
2019-07-08,6.777805575
2019-07-09,4.791950712
2019-07-10,6.309208512
2019-07-11,5.072294615
2019-07-12,5.236507686
2019-07-13,6.367346334
2019-07-14,3.569892113
2019-07-15,4.845034089
2019-07-16,5.333215782
2019-07-17,4.826165298
2019-07-18,5.747031166
2019-07-19,4.543532264
2019-07-20,6.789910489
2019-07-21,5.355965304
2019-07-22,6.376533125
2019-07-23,5.749915227
2019-07-24,5.711785279
2019-07-25,4.717798111
2019-07-26,6.874022258
2019-07-27,7.041747053
2019-07-28,6.357109279
2019-07-29,4.668377626
2019-07-30,5.335684973
2019-07-31,6.149294938
2019-08-01,7.310752424
2019-08-02,5.890317289
2019-08-03,6.030801051
2019-08-04,4.728147353
2019-08-05,5.039073436
2019-08-06,8.881129773
2019-08-07,6.495487626
2019-08-08,7.604992266
2019-08-09,6.61975197
2019-08-10,7.389996686
2019-08-11,6.468696704
2019-08-12,6.538116622
2019-08-13,7.457126363
2019-08-14,4.991982854
2019-08-15,6.710131433
2019-08-16,7.375764081
2019-08-17,7.27809177
2019-08-18,5.732293543
2019-08-19,7.292363011
2019-08-20,5.934759788
2019-08-21,8.820676677
2019-08-22,6.316297354
2019-08-23,6.499873447
2019-08-24,7.342183498
2019-08-25,7.69109003
2019-08-26,6.28519785
2019-08-27,7.03335785
2019-08-28,8.04761688
2019-08-29,8.627491778
2019-08-30,7.642730192
2019-08-31,6.292475031
2019-09-01,8.149846013
2019-09-02,6.537846528
2019-09-03,6.72941003
2019-09-04,6.354174381
2019-09-05,7.729036716
2019-09-06,6.325945624
2019-09-07,7.875501749
2019-09-08,8.283303543
2019-09-09,7.540924115
2019-09-10,6.884215329
2019-09-11,7.243763468
2019-09-12,7.435207184
2019-09-13,8.022628235
2019-09-14,7.830572866
2019-09-15,7.989281886
2019-09-16,6.503459502
2019-09-17,7.169387694
2019-09-18,7.633931913
2019-09-19,6.47957671
2019-09-20,9.414131368
2019-09-21,7.920177729
2019-09-22,8.799217478
2019-09-23,7.795357119
2019-09-24,7.572083912
2019-09-25,7.150298587
2019-09-26,7.779718178
2019-09-27,6.614288574
2019-09-28,7.597060335
2019-09-29,6.741852329
2019-09-30,7.406893463
2019-10-01,7.625865881
2019-10-02,9.391241508
2019-10-03,8.581519257
2019-10-04,7.6113784
2019-10-05,6.75126467
2019-10-06,5.882972106
2019-10-07,8.743277661
2019-10-08,6.107881694
2019-10-09,6.462943721
2019-10-10,5.488221046
2019-10-11,8.662304548
2019-10-12,6.177331984
2019-10-13,7.217000413
2019-10-14,8.045765255
2019-10-15,8.12243413
2019-10-16,6.119764318
2019-10-17,4.320291586
2019-10-18,7.410701222
2019-10-19,7.792560068
2019-10-20,6.761952695
2019-10-21,6.915158191
2019-10-22,6.247209645
2019-10-23,7.614260141
2019-10-24,6.38691821
2019-10-25,8.121467124
2019-10-26,8.582175416
2019-10-27,6.421361671
2019-10-28,6.61918968
2019-10-29,6.21174308
2019-10-30,5.052803573
2019-10-31,9.022761178
2019-11-01,5.339131143
2019-11-02,5.586922745
2019-11-03,7.656377037
2019-11-04,6.422528867
2019-11-05,7.099290631
2019-11-06,7.327394906
2019-11-07,6.496291018
2019-11-08,5.808789061
2019-11-09,6.439871226
2019-11-10,9.190674046
2019-11-11,6.354746462
2019-11-12,6.596467256
2019-11-13,8.171025475
2019-11-14,6.874564615
2019-11-15,4.91981928
2019-11-16,7.752040928
2019-11-17,6.040725141
2019-11-18,6.7791299
2019-11-19,6.326495761
2019-11-20,6.190724549
2019-11-21,6.690576744
2019-11-22,6.890956795
2019-11-23,6.244615709
2019-11-24,6.349220489
2019-11-25,7.713121941
2019-11-26,5.227712604
2019-11-27,6.136005774
2019-11-28,7.327593404
2019-11-29,7.150435741
2019-11-30,5.893072018
2019-12-01,6.654187296
2019-12-02,5.179764003
2019-12-03,5.721293568
2019-12-04,4.024767594
2019-12-05,4.70435535
2019-12-06,4.821684513
2019-12-07,4.669581116
2019-12-08,4.459886739
2019-12-09,7.082704847
2019-12-10,4.566554561
2019-12-11,6.812151517
2019-12-12,5.655885442
2019-12-13,5.159059718
2019-12-14,4.866639356
2019-12-15,5.264075454
2019-12-16,4.553193512
2019-12-17,7.568337999
2019-12-18,5.554015632
2019-12-19,3.799773255
2019-12-20,3.836916728
2019-12-21,5.682846739
2019-12-22,5.178307795
2019-12-23,4.783684447
2019-12-24,5.975246019
2019-12-25,5.659763488
2019-12-26,6.535395367
2019-12-27,4.306088845
2019-12-28,3.475259983
2019-12-29,5.787992499
2019-12-30,3.684714175
2019-12-31,6.027423889
2020-01-01,5.516619152
2020-01-02,4.421022515
2020-01-03,4.933262391
2020-01-04,5.701777083
2020-01-05,6.751577095
2020-01-06,4.73387178
2020-01-07,3.716381757
2020-01-08,3.373345486
2020-01-09,4.07908756
2020-01-10,2.822736264
2020-01-11,5.257934775
2020-01-12,6.898460501
2020-01-13,5.239903027
2020-01-14,6.455521839
2020-01-15,4.993384867
2020-01-16,5.932415245
2020-01-17,5.572247578
2020-01-18,6.314329201
2020-01-19,6.526807402
2020-01-20,5.760073645
2020-01-21,6.680980358
2020-01-22,7.458414242
2020-01-23,4.266393767
2020-01-24,5.153041576
2020-01-25,4.796732079
2020-01-26,6.673134568
2020-01-27,5.238589698
2020-01-28,6.877668836
2020-01-29,5.325862346
2020-01-30,6.465513756
2020-01-31,6.828563384
2020-02-01,6.350866485
2020-02-02,5.604174012
2020-02-03,5.603228986
2020-02-04,5.673753216
2020-02-05,5.739160472
2020-02-06,5.960056559
2020-02-07,6.425313806
2020-02-08,5.179185766
2020-02-09,7.466794509
2020-02-10,5.17962732
2020-02-11,7.920483218
2020-02-12,5.848073647
2020-02-13,3.579316306
2020-02-14,4.611768209
2020-02-15,7.723851221
2020-02-16,6.109794783
2020-02-17,4.840483105
2020-02-18,5.573220055
2020-02-19,7.048500602
2020-02-20,7.762824709
2020-02-21,8.236023048
2020-02-22,6.650466265
2020-02-23,7.38810054
2020-02-24,4.611251702
2020-02-25,8.445000525
2020-02-26,5.947173454
2020-02-27,7.140553541
2020-02-28,6.638311473
2020-02-29,6.454215678
2020-03-01,6.946828346
2020-03-02,8.438345419
2020-03-03,6.90510939
2020-03-04,6.168869258
2020-03-05,4.876054863
2020-03-06,5.305066415
2020-03-07,6.905919492
2020-03-08,6.849021488
2020-03-09,7.283406782
2020-03-10,6.802106214
2020-03-11,6.330232898
2020-03-12,6.627295381
2020-03-13,6.684140135
2020-03-14,6.709590152
2020-03-15,8.239227903
2020-03-16,7.23759899
2020-03-17,6.821585643
2020-03-18,9.526501669
2020-03-19,6.192368216
2020-03-20,5.756940703
2020-03-21,7.972419927
2020-03-22,7.665005699
2020-03-23,6.561365376
2020-03-24,7.268596249
2020-03-25,6.955057842
2020-03-26,6.496825263
2020-03-27,7.87705986
2020-03-28,6.094540201
2020-03-29,7.107736177
2020-03-30,7.132840244
2020-03-31,9.120097711
2020-04-01,8.298372176
2020-04-02,8.10002169
2020-04-03,7.262365138
2020-04-04,6.910513373
2020-04-05,7.450131189
2020-04-06,6.404708873
2020-04-07,7.395722922
2020-04-08,8.260208593
2020-04-09,7.056718996
2020-04-10,9.096338963
2020-04-11,8.644511012
2020-04-12,7.206782596
2020-04-13,9.261980177
2020-04-14,7.897729965
2020-04-15,9.072799903
2020-04-16,7.467891065
2020-04-17,7.291990969
2020-04-18,8.851064933
2020-04-19,9.201630142
2020-04-20,8.286229882
2020-04-21,8.995263802
2020-04-22,5.58036649
2020-04-23,6.762393709
2020-04-24,8.541756246
2020-04-25,4.900771075
2020-04-26,7.274035263
2020-04-27,8.535125792
2020-04-28,7.598241578
2020-04-29,7.662588954
2020-04-30,6.179022344
2020-05-01,8.888682233
2020-05-02,7.278112995
2020-05-03,6.939242176
2020-05-04,6.741039504
2020-05-05,6.296967508
2020-05-06,6.743151682
2020-05-07,8.478668432
2020-05-08,7.347170663
2020-05-09,8.798044855
2020-05-10,6.605209224
2020-05-11,7.360813865
2020-05-12,6.842447274
2020-05-13,6.255671596
2020-05-14,9.040709143
2020-05-15,6.558720992
2020-05-16,9.492510395
2020-05-17,6.623795476
2020-05-18,6.348066669
2020-05-19,5.829081595
2020-05-20,10.05240018
2020-05-21,5.600798764
2020-05-22,7.130963943
2020-05-23,8.09923828
2020-05-24,5.921372961
2020-05-25,7.205415055
2020-05-26,6.656020642
2020-05-27,6.128418696
2020-05-28,5.707665653
2020-05-29,7.339166543
2020-05-30,8.293483294
2020-05-31,4.691437011
2020-06-01,5.751129857
2020-06-02,5.358003009
2020-06-03,7.336838488
2020-06-04,6.492091819
2020-06-05,5.226563158
2020-06-06,6.264072982
2020-06-07,4.18402285
2020-06-08,5.812663023
2020-06-09,7.361905081
2020-06-10,5.804824393
2020-06-11,6.442613341
2020-06-12,5.992456988
2020-06-13,6.633230442
2020-06-14,6.066520989
2020-06-15,5.831446817
2020-06-16,7.577735101
2020-06-17,6.197037461
2020-06-18,6.22371164
2020-06-19,6.299112675
2020-06-20,7.044991323
2020-06-21,5.733236613
2020-06-22,8.312098691
2020-06-23,6.227079074
2020-06-24,4.139954585
2020-06-25,5.350068727
2020-06-26,5.703383257
2020-06-27,6.200829749
2020-06-28,5.967774981
2020-06-29,4.911021009
2020-06-30,6.217649876
2020-07-01,5.976362126
2020-07-02,5.8918351
2020-07-03,5.985201353
2020-07-04,5.509399201
2020-07-05,4.940773149
2020-07-06,4.344457394
2020-07-07,7.37755087
2020-07-08,4.605166369
2020-07-09,6.572144688
2020-07-10,5.830645827
2020-07-11,4.858466982
2020-07-12,5.430469518
2020-07-13,4.793828136
2020-07-14,4.990059389
2020-07-15,5.297546403
2020-07-16,5.77170211
2020-07-17,5.182173029
2020-07-18,7.111723219
2020-07-19,4.928963423
2020-07-20,3.394645674
2020-07-21,5.177129372
2020-07-22,4.073159586
2020-07-23,3.748647371
2020-07-24,2.97105407
2020-07-25,6.815015107
2020-07-26,4.604784086
2020-07-27,6.692284401
2020-07-28,6.778374336
2020-07-29,4.89990508
2020-07-30,3.913536406
2020-07-31,5.90470243
2020-08-01,5.302673043
2020-08-02,5.933998909
2020-08-03,5.443300063
2020-08-04,5.829956626
2020-08-05,4.706536299
2020-08-06,7.116484326
2020-08-07,3.936390832
2020-08-08,6.093475068
2020-08-09,5.596500551
2020-08-10,5.678285036
2020-08-11,6.473154172
2020-08-12,6.661628947
2020-08-13,6.23727736
2020-08-14,7.484913802
2020-08-15,6.62288978
2020-08-16,4.207113805
2020-08-17,5.224381189
2020-08-18,5.680274718
2020-08-19,5.114345095
2020-08-20,4.585655593
2020-08-21,5.603991743
2020-08-22,6.681855359
2020-08-23,4.620188163
2020-08-24,6.667994132
2020-08-25,5.36018023
2020-08-26,5.214340421
2020-08-27,6.106660602
2020-08-28,4.420264824
2020-08-29,6.091163808
2020-08-30,5.918612572
2020-08-31,4.628404943
2020-09-01,7.284698546
2020-09-02,6.969788873
2020-09-03,6.334489912
2020-09-04,3.89106896
2020-09-05,6.414879486
2020-09-06,7.224602981
2020-09-07,6.752130089
2020-09-08,6.239966884
2020-09-09,7.744812236
2020-09-10,6.022410613
2020-09-11,5.572938712
2020-09-12,5.772912591
2020-09-13,5.625493149
2020-09-14,6.966060568
2020-09-15,4.124253627
2020-09-16,6.34052476
2020-09-17,6.872196202
2020-09-18,6.674114329
2020-09-19,6.726652908
2020-09-20,5.908742317
2020-09-21,7.955301846
2020-09-22,6.696776464
2020-09-23,8.117392573
2020-09-24,6.198973558
2020-09-25,5.499603459
2020-09-26,6.635340633
2020-09-27,7.004913766
2020-09-28,8.314279977
2020-09-29,6.821612409
2020-09-30,7.01766293
2020-10-01,8.435418937
2020-10-02,7.83494018
2020-10-03,4.473700074
2020-10-04,7.145738463
2020-10-05,7.513123541
2020-10-06,6.206468815
2020-10-07,8.420758901
2020-10-08,5.46847834
2020-10-09,7.280459641
2020-10-10,7.232350672
2020-10-11,8.504259228
2020-10-12,6.567589405
2020-10-13,6.900585984
2020-10-14,8.480075816
2020-10-15,7.404302129
2020-10-16,7.288931407
2020-10-17,6.518922441
2020-10-18,5.823434603
2020-10-19,7.759071181
2020-10-20,7.93629754
2020-10-21,7.777655834
2020-10-22,7.146731253
2020-10-23,7.365950759
2020-10-24,7.655239286
2020-10-25,8.414999214
2020-10-26,7.17922431
2020-10-27,7.131337499
2020-10-28,8.427560791
2020-10-29,9.181915693
2020-10-30,7.093973337
2020-10-31,7.657794928
2020-11-01,10.22813514
2020-11-02,8.017153498
2020-11-03,8.213426655
2020-11-04,8.929920036
2020-11-05,6.605838852
2020-11-06,7.391357875
2020-11-07,7.510308585
2020-11-08,8.072518591
2020-11-09,7.575843407
2020-11-10,7.433587679
2020-11-11,7.160397641
2020-11-12,8.423319366
2020-11-13,6.729292208
2020-11-14,8.505664846
2020-11-15,8.449379533
2020-11-16,9.107685357
2020-11-17,6.641971372
2020-11-18,6.510854199
2020-11-19,5.499119343
2020-11-20,7.702810312
2020-11-21,6.375614028
2020-11-22,5.985981145
2020-11-23,8.890708077
2020-11-24,7.21897971
2020-11-25,8.836121006
2020-11-26,7.090516471
2020-11-27,6.796881785
2020-11-28,7.859496727
2020-11-29,6.162904474
2020-11-30,6.140542824
2020-12-01,6.461299897
2020-12-02,7.311407308
2020-12-03,6.621729193
2020-12-04,6.541148073
2020-12-05,5.616338099
2020-12-06,6.95727477
2020-12-07,7.368560185
2020-12-08,7.39258201
2020-12-09,7.365665295
2020-12-10,5.500522036
2020-12-11,6.349388937
2020-12-12,4.994048109
2020-12-13,6.088104294
2020-12-14,6.257614185
2020-12-15,5.821056127
2020-12-16,5.250725079
2020-12-17,7.454066855
2020-12-18,5.497643688
2020-12-19,5.17667128
2020-12-20,5.70146965
2020-12-21,6.496661521
2020-12-22,6.571203822
2020-12-23,6.470985932
2020-12-24,7.776901002
2020-12-25,5.57059402
2020-12-26,6.434306068
2020-12-27,7.069107521
2020-12-28,5.880738077
2020-12-29,7.042632322
2020-12-30,6.829087001
2020-12-31,5.476787309
2021-01-01,6.120517033
2021-01-02,5.217689575
2021-01-03,4.658393727
2021-01-04,6.055988128
2021-01-05,6.757818803
2021-01-06,5.971932827
2021-01-07,4.881925804
2021-01-08,5.953452003
2021-01-09,5.496006967
2021-01-10,6.567937793
2021-01-11,6.75238031
2021-01-12,5.961949632
2021-01-13,3.479951174
2021-01-14,4.670897241
2021-01-15,4.77196348
2021-01-16,5.355986325
2021-01-17,5.498365978
2021-01-18,5.315735995
2021-01-19,5.685950888
2021-01-20,6.169211504
2021-01-21,7.7060059
2021-01-22,4.8142823
2021-01-23,7.200017875
2021-01-24,3.99627025
2021-01-25,3.791602426
2021-01-26,3.241852749
2021-01-27,5.081231678
2021-01-28,4.878721242
2021-01-29,4.885035745
2021-01-30,5.135354746
2021-01-31,5.989002583
2021-02-01,6.235103873
2021-02-02,4.562911913
2021-02-03,4.137037058
2021-02-04,4.40676345
2021-02-05,5.248918947
2021-02-06,4.274922778
2021-02-07,5.707976219
