,0,1
2019-06-19,1.2474898905723917,-8.259269083525695
2019-06-20,2.294789103655644,-9.331051655136388
2019-06-21,1.5846916374073463,-8.611835153274168
2019-06-22,1.8714671114412518,-8.699768959098387
2019-06-23,2.735027100071045,-9.330674054437884
2019-06-24,2.5028246351063714,-9.631654404167149
2019-06-25,2.4827068879799086,-8.907534799682715
2019-06-26,1.7491624835487474,-8.845382823948336
2019-06-27,1.369553005638363,-10.36572104670537
2019-06-28,1.705449719123588,-8.727370640430664
2019-06-29,2.5528958572365155,-9.067289275886484
2019-06-30,1.7305522452411184,-9.530516172881775
2019-07-01,1.6415992432431792,-9.456976374137774
2019-07-02,2.031499917993117,-9.795681973878471
2019-07-03,2.605084292565626,-10.010728825850281
2019-07-04,3.331879271001692,-10.38332516380355
2019-07-05,2.64596249662353,-9.49347174563767
2019-07-06,1.8189918746387845,-9.58687574370063
2019-07-07,1.2784105515518327,-10.464087154982138
2019-07-08,3.2878147594990645,-10.704644279996478
2019-07-09,2.2738737812350056,-10.193589114482407
2019-07-10,3.2960278716253555,-10.666571621616951
2019-07-11,1.6305213485092815,-10.218404444550721
2019-07-12,2.7119198436760192,-9.5028943996801
2019-07-13,2.94430415865972,-11.516072636034213
2019-07-14,3.5647603328748674,-10.452586999954741
2019-07-15,2.315540669455812,-10.339936250664188
2019-07-16,2.062473599933738,-11.377641211269243
2019-07-17,2.6286073719604643,-9.98258251459465
2019-07-18,3.8004934054695463,-10.660708081978289
2019-07-19,2.6045901414423023,-10.038595097227532
2019-07-20,2.336188333339239,-11.708540112645126
2019-07-21,2.787925378058748,-12.613017717829779
2019-07-22,2.538950073856733,-11.744208818788401
2019-07-23,2.6432402566354343,-11.926087196748478
2019-07-24,2.052844686952755,-10.396802053318604
2019-07-25,2.5741437862945378,-11.653748064896249
2019-07-26,3.2847477680464245,-10.647310509260834
2019-07-27,2.5088143072880156,-10.40387852445066
2019-07-28,2.8255910036794427,-10.342708429367311
2019-07-29,2.8668882411521692,-11.189240297553683
2019-07-30,3.780575066685954,-10.921116947193639
2019-07-31,3.809897104665607,-11.247663805400038
2019-08-01,3.7387588779571224,-11.089404497634279
2019-08-02,3.4773242736043914,-11.722011150240222
2019-08-03,2.623925257785217,-12.429729313284186
2019-08-04,3.878479114265456,-11.421791835579388
2019-08-05,3.5055945372816044,-12.181538689529964
2019-08-06,3.444732359940821,-12.369809737824976
2019-08-07,2.9272509918799092,-11.174724624029547
2019-08-08,3.2704122105247255,-11.541506859848255
2019-08-09,3.6752395620378637,-12.991118588105683
2019-08-10,2.3058044836809795,-12.845703701767052
2019-08-11,3.550783881786511,-13.109384836815417
2019-08-12,4.671840775626715,-12.766633047508142
2019-08-13,3.7021170548281264,-13.02798502515775
2019-08-14,2.9229160890544605,-11.883591300466849
2019-08-15,4.321785197321595,-13.025917894392116
2019-08-16,3.4539200337916975,-13.49958271993307
2019-08-17,3.436297506525852,-12.916534542956967
2019-08-18,4.124411589204028,-12.208973298279563
2019-08-19,3.832782608903261,-13.937292635420665
