,0
2019-06-19,1.455939539
2019-06-20,2.845647873
2019-06-21,2.502122707
2019-06-22,2.940523304
2019-06-23,2.124963315
2019-06-24,1.4143519
2019-06-25,2.032106384
2019-06-26,2.661000162
2019-06-27,2.075896234
2019-06-28,2.764934929
2019-06-29,1.928091933
2019-06-30,2.488123164
2019-07-01,2.250926192
2019-07-02,2.89703874
2019-07-03,2.089446666
2019-07-04,2.574709955
2019-07-05,1.762607162
2019-07-06,2.157814422
2019-07-07,2.481478848
2019-07-08,2.285785481
2019-07-09,2.756666994
2019-07-10,2.371811458
2019-07-11,2.34116413
2019-07-12,3.572946671
2019-07-13,2.082268904
2019-07-14,2.024176178
2019-07-15,2.369938786
2019-07-16,2.29958515
2019-07-17,2.466806277
2019-07-18,3.425945233
2019-07-19,2.53592851
2019-07-20,2.663073649
2019-07-21,2.150167212
2019-07-22,3.480285297
2019-07-23,3.184761094
2019-07-24,3.052739479
2019-07-25,2.446513124
2019-07-26,2.927619743
2019-07-27,3.436253752
2019-07-28,3.751593065
2019-07-29,3.470595625
2019-07-30,3.273676349
2019-07-31,3.527890153
2019-08-01,2.926993152
2019-08-02,4.175024811
2019-08-03,3.770483471
2019-08-04,2.720404609
2019-08-05,4.052404261
2019-08-06,3.157846909
2019-08-07,4.005286529
2019-08-08,3.718816453
2019-08-09,3.522482462
2019-08-10,3.624314224
2019-08-11,3.118678638
2019-08-12,4.47485876
2019-08-13,3.844014412
2019-08-14,4.390082092
2019-08-15,3.140657899
2019-08-16,3.645417031
2019-08-17,4.122268435
2019-08-18,3.130470485
2019-08-19,4.167705871
2019-08-20,4.091065323
2019-08-21,4.642389259
2019-08-22,3.949858427
2019-08-23,4.51398461
2019-08-24,4.535439308
2019-08-25,4.212046901
2019-08-26,3.773093424
2019-08-27,3.006747997
2019-08-28,3.785740575
2019-08-29,3.49149473
2019-08-30,4.037060579
2019-08-31,4.311060058
2019-09-01,4.363095868
2019-09-02,3.557617214
2019-09-03,4.329424789
2019-09-04,4.461783519
2019-09-05,3.335842368
2019-09-06,4.534232391
2019-09-07,5.123200812
2019-09-08,4.873579655
2019-09-09,3.176329442
2019-09-10,3.898722817
2019-09-11,4.40121488
2019-09-12,3.628108951
2019-09-13,4.241081884
2019-09-14,4.518683905
2019-09-15,3.868360505
2019-09-16,5.447339225
2019-09-17,4.163429004
2019-09-18,4.138588494
2019-09-19,3.66144254
2019-09-20,3.914511903
2019-09-21,5.280255803
2019-09-22,5.39383122
2019-09-23,5.221031814
2019-09-24,5.548893109
2019-09-25,3.80596093
2019-09-26,5.150791819
2019-09-27,4.757696152
2019-09-28,5.295494609
2019-09-29,4.708334413
2019-09-30,4.840729021
2019-10-01,5.032110684
2019-10-02,5.589176762
2019-10-03,4.171807556
2019-10-04,4.597783097
2019-10-05,4.796054426
