,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6313131313131328,0.5411255411255388,2.615440115440122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-02,0.00042656292656292655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042656292656292763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004265629265629276,0.016635954135954065,0.09853603603603628,0.1603876603876597,0.7614148239148258,0.6330193830193847,0.7144929019928989,0.8437414687414708,0.5144348894348908,0.040096915096914924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334618267480458,0.06023128814648243,0.03346182674804592,0.04015419209765483,0.03346182674804592,0.0401541920976551,0.12715494164257363,0.12046257629296529,0.08030838419530965,0.26769461398436734,0.22084805653710302,0.6290823428632589,0.8766998607988029,0.5621586893671714,0.6625441696113046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2789583881847016,0.3510487581650177,0.358884667945488,0.36358621381376827,1.5640475921816412,0.6300071463497213,0.16298692343375767,0.07679191584859787,0.0015671819560938343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07262330673026933,0.8409014463504898,1.0434822493349225,1.586245910161146,0.09173470323823525,0.02293367580955866,0.01911139650796568,0.04204507231752449,0.04968963092071043,0.01911139650796568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2802782998648076,0.004121739703894216,0.004121739703894216,0.010304349259735576,0.0247304382233653,0.010304349259735541,0.01236521911168265,0.03709565733504794,0.043278266890889414,0.030913047779206622,0.026791308075312405,0.014426088963629805,0.012365219111682606,0.01236521911168269,0.00824347940778846,0.012365219111682606,0.010304349259735576,0.08449566392983114,0.1772348072674519,0.06388696541036057,0.45751310713225646,1.6280871830382209,0.7068783592178605,0.11540871170903766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006676815426114355,0.0006069832205558505,0.001213966441111705,0.004552374154168879,0.0006069832205558505,0.0009104748308337757,0.0009104748308337757,0.0009104748308337787,0.0009104748308337757,0.0021244412719454765,0.00242793288222341,0.006069832205558484,0.003945390933613041,0.0185129882269535,0.024886312042789783,0.08558463409837519,0.208195244650656,0.748410310945366,0.5341452340891502,0.5132043129799698,0.9220075120243398,0.6370288899733672,0.064036729768642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023073373327180492,0.01538224888478689,0.046146746654360984,0.0346100599907705,0.19227811105983741,0.12305799107829596,0.776803568681738,2.372711890478394,0.1961236732810342,0.007691124442393445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09997334044254891,0.13329778725673097,0.08886519150448792,0.07775704256642692,0.16662223407091373,2.5881987025682105,0.4110015107082566,0.2221629787612183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013246769182716119,0.011155174048603122,0.0501982832187137,0.2112511085454216,0.35278237928707373,1.0269732108495178,1.9563386487737724,0.14571446100987828,0.020218752963093018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
