,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2011-05-31,0.00024768709787999655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017338096851599745,0.023777961396479655,0.0014861225872799784,0.0014861225872799832,0.0012384354893999819,0.0014861225872799784,0.0009907483915199888,0.0017338096851599687,0.003467619370319961,0.001238435489399986,0.0014861225872799732,0.004210680663959952,0.0027245580766799508,0.005201429055479941,0.013870477481279843,0.10576239079475809,0.2746849915489169,0.5964305316950332,0.7103665967198272,0.8567496715669103,0.9999128141415486,0.1775916491799568,0.0,0.0,0.0,0.0,0.0
2011-06-01,0.0001666173479316789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005831607177608776,0.0034989643065652417,0.00933057148417404,0.016328500097304573,0.04315389311430465,0.21177064922116443,0.7069574072741153,0.9793767711424044,0.8662435918968007,0.808427372164508,0.1367928426519078,0.0,0.0,0.0,0.0,0.0
2011-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004799991222873204,0.0010285695477585369,0.001714282579597573,0.015085686700458643,0.06857130318390245,0.21188532683826003,0.5804560814517382,0.9445697013582564,0.8177127904680423,0.9102840497663113,0.2317710047615903,0.0,0.0,0.0,0.0,0.0
2011-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017463710409768543,0.004948051282767721,0.01833689593025697,0.02765087481546686,0.10740181902007583,0.24769362597855055,0.5894002263296884,0.8740587060089097,0.7404613213741862,0.9878638855125741,0.1883170105853362,0.0,0.0,0.0,0.0,0.0
2011-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007203397343830363,0.017177332127595483,0.039895739135060206,0.17177332127595482,0.520861038707734,0.8760439385073637,0.6732405979041455,0.8117674699008832,0.6399941486249242,0.029921804351295354,0.0,0.0,0.0,0.0
2011-06-12,0.0001608304512516469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004824913537549387,0.002573287220026357,0.0011258131587615235,0.0069157094038208335,0.015600553771409788,0.06561882411067166,0.2219460227272733,0.4538635334321487,0.8064038825757541,0.7457708024538886,0.8869799386528349,0.5534175827569147,0.02701951581027675,0.0,0.0,0.0,0.0
2011-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002443595702203877,0.004276292478856799,0.002138146239428392,0.001527247313877423,0.0015272473138774282,0.005192640867183221,0.0021381462394283995,0.0018326967766529138,0.002749045164979352,0.0054980903299587415,0.003054494627754836,0.01252342797379491,0.012217978511019426,0.07300242160334058,0.21686911857059477,0.6066226330721144,0.7627073085503825,0.6897048869470466,0.7569037687576534,0.5928774072472136,0.03207219359142599,0.0,0.0,0.0,0.0
2011-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01669719868712316,0.019082512785283483,0.18128387146019434,0.38880619800015365,0.5104572170063333,0.7513739409205423,1.3906381192275434,0.48183344782840803,0.047706281963209037,0.0,0.0,0.0,0.0
2011-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005138719739364131,0.004496379771943629,0.003854039804523098,0.0032116998371025814,0.003854039804523098,0.003854039804523098,0.004496379771943629,0.004496379771943614,0.003854039804523098,0.002569359869682074,0.003854039804523085,0.004496379771943629,0.0038540398045231105,0.003854039804523085,0.014131479283251406,0.006423399674205141,0.011562119413569332,0.014773819250671925,0.018627859055194908,0.1503075523764013,0.4676234962821374,0.9680063309027148,0.785581780155294,0.6147193488214362,0.6211427484956372,0.0590952770026877,0.0,0.0,0.0,0.0
2011-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001317408499392678,0.011527324369685931,0.024042705113916214,0.11395583519746665,0.4271697059280758,0.7120592939217376,0.8240390163701201,0.8876039764658168,0.7334671820368686,0.05269633997570712,0.0,0.0,0.0,0.0
