,0
2019-06-19,-1.806652514
2019-06-20,-2.716706647
2019-06-21,-1.809345519
2019-06-22,-1.721536686
2019-06-23,-2.136837016
2019-06-24,-1.982732044
2019-06-25,-1.067593264
2019-06-26,-1.406183695
2019-06-27,-1.338667939
2019-06-28,-2.096897111
2019-06-29,-2.75957924
2019-06-30,-2.112465824
2019-07-01,-3.187290051
2019-07-02,-0.772100105
2019-07-03,-2.329046028
2019-07-04,-1.9009818
2019-07-05,-0.646131883
2019-07-06,-0.094223623
2019-07-07,-2.216547036
2019-07-08,-1.142498424
2019-07-09,-0.20983008
2019-07-10,-0.981580643
2019-07-11,-1.552683171
2019-07-12,-1.279606697
2019-07-13,-2.006299157
2019-07-14,-0.861182388
2019-07-15,-1.335700691
2019-07-16,-1.403928384
2019-07-17,-0.728318387
2019-07-18,-1.165085518
2019-07-19,0.08195529
2019-07-20,-0.713958202
2019-07-21,-1.370358932
2019-07-22,-1.835399773
2019-07-23,-1.195618461
2019-07-24,0.394281682
2019-07-25,-0.996044114
2019-07-26,0.200284437
2019-07-27,-1.664938023
2019-07-28,-1.069230105
2019-07-29,-0.77114549
2019-07-30,-1.68532712
2019-07-31,-0.375881969
2019-08-01,-0.316862116
2019-08-02,-0.900287479
2019-08-03,-1.387594843
2019-08-04,-0.095979827
2019-08-05,-1.067741176
2019-08-06,-0.539699993
2019-08-07,0.180784739
2019-08-08,0.351116425
2019-08-09,-1.511524957
2019-08-10,-0.921803349
2019-08-11,-0.534251685
2019-08-12,-1.165226817
2019-08-13,0.34558745
2019-08-14,-0.640480796
2019-08-15,-0.654114056
2019-08-16,0.24255492
2019-08-17,-1.40103623
2019-08-18,0.195931384
2019-08-19,-0.446465601
2019-08-20,0.347491834
2019-08-21,0.545919149
2019-08-22,0.489253471
2019-08-23,-0.356264021
2019-08-24,-0.027698854
2019-08-25,0.315697143
2019-08-26,-0.238759567
2019-08-27,0.763683156
2019-08-28,-0.110053726
2019-08-29,0.549586508
2019-08-30,0.176304295
2019-08-31,0.377559385
2019-09-01,0.315000786
2019-09-02,-0.726989706
2019-09-03,0.65131111
2019-09-04,-0.074397929
2019-09-05,0.408061266
2019-09-06,0.789478824
2019-09-07,0.595210556
2019-09-08,-0.102895155
2019-09-09,0.376863596
2019-09-10,2.28747813
2019-09-11,-0.138356483
2019-09-12,0.558732518
2019-09-13,0.170480552
2019-09-14,1.590841513
2019-09-15,0.598418692
2019-09-16,0.173141649
2019-09-17,0.83606755
2019-09-18,0.725357769
2019-09-19,0.663846785
2019-09-20,0.101840333
2019-09-21,0.868323827
2019-09-22,1.526661133
2019-09-23,0.748283948
2019-09-24,0.606971922
2019-09-25,0.457884657
2019-09-26,1.073500092
2019-09-27,1.101082855
2019-09-28,0.674776991
2019-09-29,1.148781853
2019-09-30,0.363199637
2019-10-01,1.278904186
2019-10-02,0.430977549
2019-10-03,-0.266119268
2019-10-04,0.246766448
2019-10-05,0.611909265
2019-10-06,0.616198096
2019-10-07,1.539107433
2019-10-08,0.514605932
2019-10-09,-0.547514742
2019-10-10,0.576187993
2019-10-11,1.057811596
2019-10-12,1.131166766
2019-10-13,0.26711861
2019-10-14,0.719671673
2019-10-15,1.336225012
2019-10-16,0.847608414
2019-10-17,-0.228970472
2019-10-18,-0.029353314
2019-10-19,-0.045448911
2019-10-20,0.702129907
2019-10-21,0.386434699
2019-10-22,0.172670107
2019-10-23,0.080180562
2019-10-24,0.172739826
2019-10-25,-0.609780988
2019-10-26,0.947560847
2019-10-27,1.006718953
2019-10-28,-0.295759869
2019-10-29,-0.635596022
2019-10-30,-0.137003556
2019-10-31,0.118833885
2019-11-01,-0.383398949
2019-11-02,-1.38977606
2019-11-03,-0.115293863
2019-11-04,-0.198372096
2019-11-05,-1.286621869
2019-11-06,-0.893903043
2019-11-07,-1.224472817
2019-11-08,-0.333178929
2019-11-09,-0.674406249
2019-11-10,-0.608047637
2019-11-11,-0.598281516
2019-11-12,-1.30376679
2019-11-13,-0.20939957
2019-11-14,-0.227922687
2019-11-15,-1.515006644
2019-11-16,-0.860298536
2019-11-17,-0.69862956
2019-11-18,-0.13194314
2019-11-19,-0.882154312
2019-11-20,-1.040591111
2019-11-21,-1.212427425
2019-11-22,-0.074244303
2019-11-23,-0.227468828
2019-11-24,-0.028300927
2019-11-25,-0.851001071
2019-11-26,-0.543226088
2019-11-27,-0.150020548
2019-11-28,0.012820927
2019-11-29,-0.291855506
2019-11-30,-1.38987628
2019-12-01,-1.182118107
2019-12-02,-0.241586425
2019-12-03,-0.773490445
2019-12-04,-1.196610318
2019-12-05,-1.216535401
2019-12-06,-0.778501771
2019-12-07,-0.902919808
2019-12-08,-0.701164574
2019-12-09,-0.854623222
2019-12-10,-0.74587345
2019-12-11,-0.508520996
2019-12-12,-1.408307933
2019-12-13,-1.196280236
2019-12-14,-1.670621906
2019-12-15,-1.690283522
2019-12-16,-1.845696803
2019-12-17,-1.992106515
2019-12-18,-1.970215059
2019-12-19,-0.515012041
2019-12-20,-1.639847262
2019-12-21,-2.320100817
2019-12-22,-1.671786188
2019-12-23,-2.602861239
2019-12-24,-0.708714559
2019-12-25,-1.718889381
2019-12-26,-2.456002809
2019-12-27,-1.455687946
2019-12-28,-2.130037466
2019-12-29,-1.821835005
2019-12-30,-1.413044256
2019-12-31,-2.649975844
2020-01-01,-2.085768925
2020-01-02,-2.373145054
2020-01-03,-1.681233914
2020-01-04,-3.299723076
2020-01-05,-2.539767127
2020-01-06,-1.660780895
2020-01-07,-1.996358788
2020-01-08,-1.118926175
2020-01-09,-2.617569766
2020-01-10,-2.509861281
2020-01-11,-1.468876252
2020-01-12,-2.169620773
2020-01-13,-2.314914926
2020-01-14,-2.348623252
2020-01-15,-1.762580131
2020-01-16,-1.464470499
2020-01-17,-2.473717029
2020-01-18,-1.308828011
2020-01-19,-1.675790866
2020-01-20,-1.826266532
2020-01-21,-1.478787871
2020-01-22,-1.679919202
2020-01-23,-2.955360571
2020-01-24,-1.343263007
2020-01-25,-1.864866427
2020-01-26,-0.679928994
2020-01-27,-2.099978604
2020-01-28,-1.653417585
2020-01-29,-2.023662585
2020-01-30,-0.859842385
2020-01-31,-0.211681858
2020-02-01,-1.393535348
2020-02-02,-1.501019006
2020-02-03,-0.45878558
2020-02-04,-0.353284109
2020-02-05,0.383989169
2020-02-06,-0.920783355
2020-02-07,-0.666319397
2020-02-08,-1.095921054
2020-02-09,-0.612236449
2020-02-10,-0.863725221
2020-02-11,-0.588903391
2020-02-12,-0.824891628
2020-02-13,-0.939282166
2020-02-14,-1.04596979
2020-02-15,-0.09073215
2020-02-16,-0.562547413
2020-02-17,-1.256211117
2020-02-18,-0.810065214
2020-02-19,0.649142217
2020-02-20,-0.007664862
2020-02-21,-1.346394937
2020-02-22,-0.574879199
2020-02-23,-0.497241671
2020-02-24,-1.112049273
2020-02-25,-0.916173178
2020-02-26,0.675021526
2020-02-27,0.010611284
2020-02-28,0.027826217
2020-02-29,-0.673448013
2020-03-01,0.121612638
2020-03-02,-0.166151991
2020-03-03,0.147833191
2020-03-04,-1.29647647
2020-03-05,0.271538933
2020-03-06,-0.428322867
2020-03-07,0.187976334
2020-03-08,-0.86071607
2020-03-09,0.08202004
2020-03-10,-0.602128631
2020-03-11,1.219603877
2020-03-12,-1.544211738
2020-03-13,0.301989555
2020-03-14,-0.637519179
2020-03-15,-0.483289092
2020-03-16,-0.211247637
2020-03-17,0.7120052
2020-03-18,0.522332543
2020-03-19,0.554165797
2020-03-20,-0.274980317
2020-03-21,-0.7067779
2020-03-22,0.344689402
2020-03-23,0.270800397
2020-03-24,-0.248371066
2020-03-25,0.86019826
2020-03-26,0.343146863
2020-03-27,0.743913504
2020-03-28,0.614175658
2020-03-29,-0.379854727
2020-03-30,0.944928292
2020-03-31,0.660266315
2020-04-01,0.731275026
2020-04-02,0.771334323
2020-04-03,0.393325243
2020-04-04,0.826068751
2020-04-05,0.642094675
2020-04-06,0.455253016
2020-04-07,1.069595486
2020-04-08,0.590812867
2020-04-09,0.055390134
2020-04-10,1.340043897
2020-04-11,0.491746114
2020-04-12,-0.761080727
2020-04-13,1.576717352
2020-04-14,1.291773593
2020-04-15,0.894110223
2020-04-16,0.628992532
2020-04-17,1.084109416
2020-04-18,0.70350402
2020-04-19,0.879948033
2020-04-20,0.920997846
2020-04-21,0.529363663
2020-04-22,0.92305036
2020-04-23,1.463989101
2020-04-24,0.073077629
2020-04-25,-0.048147381
2020-04-26,1.437949805
2020-04-27,0.223816206
2020-04-28,0.411833272
2020-04-29,1.537736155
2020-04-30,0.640426546
2020-05-01,-0.128004294
2020-05-02,1.134521304
2020-05-03,1.379399544
2020-05-04,0.244713928
2020-05-05,1.628966779
2020-05-06,-0.215864576
2020-05-07,0.269684984
2020-05-08,0.55877338
2020-05-09,1.549835063
2020-05-10,0.314320003
2020-05-11,-0.283466047
2020-05-12,0.653215357
2020-05-13,1.192082182
2020-05-14,-0.169222044
2020-05-15,-0.257277964
2020-05-16,0.224437922
2020-05-17,-0.017506047
2020-05-18,-0.031215676
2020-05-19,0.02208729
2020-05-20,-1.235772455
2020-05-21,-0.051420041
2020-05-22,-0.474345271
2020-05-23,0.078735789
2020-05-24,0.269626038
2020-05-25,0.374368295
2020-05-26,-0.172997237
2020-05-27,-0.344049083
2020-05-28,0.453221704
2020-05-29,0.165805133
2020-05-30,0.239136796
2020-05-31,0.068060705
2020-06-01,-0.970789671
2020-06-02,-0.006925071
2020-06-03,-1.044799738
2020-06-04,-0.648447928
2020-06-05,-1.061284318
2020-06-06,-0.6542546
2020-06-07,-0.341891182
2020-06-08,-0.161363604
2020-06-09,-0.642248119
2020-06-10,0.119692497
2020-06-11,-1.576867844
2020-06-12,-0.303883326
2020-06-13,-0.020910492
2020-06-14,-1.883824629
2020-06-15,-1.479642943
2020-06-16,-1.187997442
2020-06-17,-1.968822889
2020-06-18,-0.540292805
2020-06-19,-1.370996073
2020-06-20,-2.066232132
2020-06-21,-2.076288356
2020-06-22,-1.756827818
2020-06-23,-1.485565361
2020-06-24,-0.506205607
2020-06-25,-1.786005252
2020-06-26,-2.169798146
2020-06-27,-1.098465402
2020-06-28,-1.902507208
2020-06-29,-0.413788412
2020-06-30,-1.002313594
2020-07-01,-1.313033314
2020-07-02,-0.991187835
2020-07-03,-0.674939179
2020-07-04,-1.966404241
2020-07-05,-2.750562766
2020-07-06,-1.685571215
2020-07-07,-1.170263383
2020-07-08,-1.354748123
2020-07-09,-2.106650029
2020-07-10,-1.27596541
2020-07-11,-2.640620429
2020-07-12,-1.743382932
2020-07-13,-1.49648613
2020-07-14,-1.564462531
2020-07-15,-1.3736753
2020-07-16,-0.764742528
2020-07-17,-2.282105784
2020-07-18,-1.71190432
2020-07-19,-2.343212013
2020-07-20,-1.60147466
2020-07-21,-2.275703621
2020-07-22,-2.648023977
2020-07-23,-1.936237546
2020-07-24,-2.014013381
2020-07-25,-1.661907929
2020-07-26,-1.618844101
2020-07-27,-1.265050566
2020-07-28,-0.871929187
2020-07-29,-2.270949876
2020-07-30,-1.161244447
2020-07-31,-2.138539022
2020-08-01,-2.894074062
2020-08-02,-1.969513346
2020-08-03,-2.839235717
2020-08-04,-2.138716907
2020-08-05,-1.722246976
2020-08-06,-1.450995708
2020-08-07,-1.876288381
2020-08-08,-1.276536021
2020-08-09,-0.789318715
2020-08-10,-2.404456219
2020-08-11,-0.633933145
2020-08-12,-2.136367379
2020-08-13,-1.837993026
2020-08-14,-2.237559204
2020-08-15,-1.012827534
2020-08-16,-1.613893541
2020-08-17,-1.371108988
2020-08-18,-1.816688029
2020-08-19,-1.690919821
2020-08-20,-0.880898336
2020-08-21,-1.009942725
2020-08-22,-0.953207059
2020-08-23,-1.005775747
2020-08-24,-2.18936856
2020-08-25,-1.675319994
2020-08-26,-2.057994208
2020-08-27,-0.485233315
2020-08-28,-0.355541485
2020-08-29,0.217122462
2020-08-30,-1.54799284
