,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2011-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044736964543271496,0.011631610781250511,0.0210263733353376,0.057263314615387514,0.12839508823918833,0.4956855671394481,0.35207991095554664,0.6844755575120491,0.638843853677917,0.7547125918449902,0.5654752318269478,0.0778423183052924,0.0,0.0,0.0,0.0
2011-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006702515549836047,0.012447528878267028,0.014362533321077245,0.0392575910776114,0.0478751110702578,0.07468517326960167,0.5093911817875431,0.4433235285105872,0.748766737138827,0.6683365505407989,0.5294987284370513,0.5400312528725044,0.15320035542482496,0.0,0.0,0.0,0.0
2011-06-09,0.00033847545240628965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016923772620314526,0.0016923772620314526,0.0033847545240628827,0.0016923772620314526,0.005415607238500612,0.012523591739032749,0.03858620157431712,0.1411442636534222,0.47217325610677524,0.5689772354949744,0.5987630753067239,0.46912697703511863,0.6583347549302351,0.6475035404532294,0.16652992258389493,0.0,0.0,0.0,0.0
2011-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065470520261488975,0.008593005784320486,0.0032735260130744488,0.004091907516343089,0.04951208094775137,0.15508329486940203,0.7279503471574355,0.6256526592488583,0.5675475725167826,0.39405069382383945,0.6060115031704114,0.5564994222226562,0.0830657225817647,0.0,0.0,0.0,0.0
2011-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005230431908145224,0.0,0.008368691053032416,0.1328529704668887,0.5868544600938982,0.37188370866912795,0.7395830718117348,0.6370666064120927,0.6658339819068916,0.5078749382809014,0.13703731599340582,0.0,0.0,0.0,0.0
2011-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006781768935742212,0.0010433490670372634,0.0010433490670372669,0.0010433490670372634,0.0010433490670372634,0.0010433490670372669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005216745335186334,0.00991181613685397,0.0020866981340745337,0.008868467069816767,0.023997028541856976,0.2279717711476428,0.5091543447141862,1.122121921598573,0.7814684512109129,0.8028571070851768,0.2530121487565355,0.03390884467871117,0.0,0.0,0.0,0.0
2011-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12512628845212226,0.5454421490420686,0.6039377204237069,1.033163502482384,1.2349925931435473,0.23049579451706576,0.014720739817896738,0.0,0.0,0.0,0.0
2011-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004256282698891816,0.005958795778448583,0.03426307572607935,0.10087389996373604,0.5060720128982403,0.5413991592990426,0.5924745516857408,0.5922617375508002,0.8067783855749492,0.5675752978972237,0.03979624323463875,0.0,0.0,0.0,0.0
2011-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004186657958418123,0.013257750201657393,0.050239895501017144,0.356214814628742,0.3659836831983843,0.8872225990214346,0.6025298578490083,0.8519848945380882,0.5589188374488158,0.09733979753322138,0.0,0.0,0.0,0.0
2011-08-18,0.00022575116442450608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033862674663676,0.0038377697952165874,0.042215467747382746,0.03566868397907205,0.08646269597458547,0.44405254042300457,0.5537676063333148,0.7262414959536331,0.6659659350522946,0.7858398033617077,0.4307332217219558,0.00948154890582928,0.0,0.0,0.0,0.0
