,0
2019-06-19,4.892114425
2019-06-20,4.231149574
2019-06-21,6.471829739
2019-06-22,4.629400182
2019-06-23,6.115689599
2019-06-24,5.308300048
2019-06-25,4.017827404
2019-06-26,5.713573864
2019-06-27,7.330407897
2019-06-28,6.064760825
2019-06-29,3.68768291
2019-06-30,5.302959018
2019-07-01,7.088636535
2019-07-02,5.010297721
2019-07-03,6.830555233
2019-07-04,4.458154007
2019-07-05,5.615966963
2019-07-06,4.883549798
2019-07-07,6.658577266
2019-07-08,6.172140017
2019-07-09,6.138910821
2019-07-10,5.357307795
2019-07-11,4.163746478
2019-07-12,5.891251441
2019-07-13,5.307361575
2019-07-14,6.391748323
2019-07-15,6.931290153
2019-07-16,6.259108483
2019-07-17,5.34870146
2019-07-18,5.164504854
2019-07-19,6.875946954
2019-07-20,5.904008716
2019-07-21,5.371580227
2019-07-22,5.662778443
2019-07-23,6.837487109
2019-07-24,4.632856302
2019-07-25,6.313343046
2019-07-26,4.695458451
2019-07-27,6.93949488
2019-07-28,6.750406552
2019-07-29,7.463238087
2019-07-30,5.664501888
2019-07-31,6.010278532
2019-08-01,6.631161735
2019-08-02,6.196419117
2019-08-03,9.256218257
2019-08-04,6.098641447
2019-08-05,7.135125821
2019-08-06,8.513992824
2019-08-07,6.637927378
2019-08-08,5.132524558
2019-08-09,5.914595825
2019-08-10,5.711576198
2019-08-11,7.921730484
2019-08-12,7.646679603
2019-08-13,4.406391528
2019-08-14,7.566194556
2019-08-15,7.190111462
2019-08-16,5.702406428
2019-08-17,5.156141202
2019-08-18,7.588651705
2019-08-19,6.57241237
2019-08-20,6.911801907
2019-08-21,6.356202316
2019-08-22,6.966392602
2019-08-23,5.231968158
2019-08-24,7.075813516
2019-08-25,6.529126893
2019-08-26,6.920523511
2019-08-27,8.20312698
2019-08-28,8.766031221
2019-08-29,6.483597978
2019-08-30,6.94941621
2019-08-31,6.971938702
2019-09-01,7.129645779
2019-09-02,8.828697635
2019-09-03,8.025750337
2019-09-04,5.780733621
2019-09-05,7.750693786
2019-09-06,7.23301866
2019-09-07,8.585065241
2019-09-08,5.887889494
2019-09-09,7.764930132
2019-09-10,6.127305928
2019-09-11,8.998455769
2019-09-12,7.674151673
2019-09-13,7.121430179
2019-09-14,9.419178853
2019-09-15,7.072162283
2019-09-16,6.841307904
2019-09-17,6.990362558
2019-09-18,8.220312881
2019-09-19,8.675318516
2019-09-20,5.729685551
2019-09-21,8.82827882
2019-09-22,6.540610481
2019-09-23,8.885598141
2019-09-24,6.405012067
2019-09-25,7.738581383
2019-09-26,8.026708387
2019-09-27,7.492335238
2019-09-28,6.864151218
2019-09-29,8.049389677
2019-09-30,8.457185349
2019-10-01,7.219592277
2019-10-02,6.47428462
2019-10-03,7.436709987
2019-10-04,7.298916328
2019-10-05,8.65194868
2019-10-06,7.878849912
2019-10-07,9.219647107
2019-10-08,8.735639939
2019-10-09,6.994037111
2019-10-10,8.011575477
2019-10-11,7.810930305
2019-10-12,5.431202704
2019-10-13,8.630077716
2019-10-14,8.013727846
2019-10-15,8.038448673
2019-10-16,8.395689237
2019-10-17,6.715306439
2019-10-18,5.562740653
2019-10-19,8.623848689
2019-10-20,7.873232449
2019-10-21,8.572873402
2019-10-22,7.960917175
2019-10-23,7.800848865
2019-10-24,7.649398845
2019-10-25,8.472126252
2019-10-26,7.482387878
2019-10-27,7.129838499
2019-10-28,5.370645309
2019-10-29,6.738361052
2019-10-30,7.181245655
2019-10-31,7.029837882
2019-11-01,6.980709556
2019-11-02,6.210324562
2019-11-03,6.699711436
2019-11-04,8.588379203
2019-11-05,8.103845114
2019-11-06,8.049066729
2019-11-07,7.887836722
2019-11-08,7.623896884
2019-11-09,6.295979626
2019-11-10,6.830365316
2019-11-11,6.826402575
2019-11-12,5.999657892
2019-11-13,6.13112457
2019-11-14,6.131441124
2019-11-15,6.656577356
2019-11-16,7.15598097
2019-11-17,5.33042782
2019-11-18,5.864201418
2019-11-19,5.763303922
2019-11-20,6.990973298
2019-11-21,6.120527421
2019-11-22,5.570715885
2019-11-23,5.394170103
2019-11-24,4.749793811
2019-11-25,6.877985628
2019-11-26,6.304511766
2019-11-27,7.234542025
2019-11-28,4.814954492
2019-11-29,6.588409313
2019-11-30,5.186458093
2019-12-01,5.51345167
2019-12-02,5.736998276
2019-12-03,7.172709108
2019-12-04,7.312014222
2019-12-05,4.646998806
2019-12-06,5.676656219
2019-12-07,4.758810393
2019-12-08,6.329873842
2019-12-09,6.456224295
2019-12-10,5.366015997
2019-12-11,4.938670903
2019-12-12,7.018074433
2019-12-13,4.291839127
2019-12-14,5.172078178
2019-12-15,3.967185143
2019-12-16,5.468532161
2019-12-17,6.034744153
2019-12-18,6.003622966
2019-12-19,5.278455126
2019-12-20,4.955605953
2019-12-21,4.343788695
2019-12-22,7.228468453
2019-12-23,6.072532018
2019-12-24,6.360038557
2019-12-25,6.639413455
2019-12-26,5.271639964
2019-12-27,4.365507292
2019-12-28,4.80678282
2019-12-29,7.099172339
2019-12-30,6.622908538
2019-12-31,4.856949006
2020-01-01,3.717354797
2020-01-02,4.712886324
2020-01-03,5.916561028
2020-01-04,4.822520384
2020-01-05,5.430904527
2020-01-06,5.536900034
2020-01-07,5.716257354
2020-01-08,5.690800741
2020-01-09,4.06403759
2020-01-10,4.589930323
2020-01-11,5.971096613
2020-01-12,6.289743037
2020-01-13,5.690945333
2020-01-14,5.092918897
2020-01-15,6.088823421
2020-01-16,5.538161276
2020-01-17,5.454180653
2020-01-18,3.702207036
2020-01-19,6.027180854
2020-01-20,6.19756073
2020-01-21,3.998226469
2020-01-22,5.600475876
2020-01-23,6.831983018
2020-01-24,5.467891225
2020-01-25,6.269347208
2020-01-26,6.226891671
2020-01-27,6.816712347
2020-01-28,5.033629155
2020-01-29,5.304955082
2020-01-30,6.639901175
2020-01-31,6.641992276
2020-02-01,6.698059202
2020-02-02,5.729767544
2020-02-03,4.940458565
2020-02-04,4.673421847
2020-02-05,4.515463717
2020-02-06,5.740305603
2020-02-07,6.154514058
2020-02-08,5.090459392
2020-02-09,4.932834596
2020-02-10,6.843226904
2020-02-11,6.341405729
2020-02-12,5.235792345
2020-02-13,4.62954306
2020-02-14,6.998704083
2020-02-15,5.903959327
2020-02-16,5.883260438
2020-02-17,6.101335596
2020-02-18,6.558925188
2020-02-19,5.287058956
2020-02-20,6.780482997
2020-02-21,6.202948168
2020-02-22,6.461886422
2020-02-23,6.571781484
2020-02-24,5.079174125
2020-02-25,6.509658436
2020-02-26,6.330693016
2020-02-27,8.324061701
2020-02-28,5.337537572
2020-02-29,6.471124464
