,0
2019-06-19,-2.098229088
2019-06-20,-1.963206348
2019-06-21,-2.018238027
2019-06-22,-2.27568881
2019-06-23,-2.50134688
2019-06-24,-1.87014233
2019-06-25,-1.278120565
2019-06-26,-1.864728952
2019-06-27,-2.331459316
2019-06-28,-1.248529271
2019-06-29,-1.244166898
2019-06-30,-2.561328063
2019-07-01,-2.114280317
2019-07-02,-1.621397466
2019-07-03,-0.537597909
2019-07-04,-1.256476078
2019-07-05,-2.370978761
2019-07-06,-1.441158206
2019-07-07,-1.463333266
2019-07-08,-1.885319798
2019-07-09,-1.739935946
2019-07-10,-2.313889141
2019-07-11,-1.839382615
2019-07-12,-1.112274156
2019-07-13,-1.319783841
2019-07-14,-0.700044566
2019-07-15,-1.763945457
2019-07-16,-1.478034312
2019-07-17,-2.16348867
2019-07-18,-1.942048017
2019-07-19,-1.156342195
2019-07-20,-1.271896173
2019-07-21,-1.061552478
2019-07-22,0.158776935
2019-07-23,-0.383404482
2019-07-24,-1.40834701
2019-07-25,-1.084407923
2019-07-26,-0.818853295
2019-07-27,-0.859613491
2019-07-28,-1.363103585
2019-07-29,-0.491833585
2019-07-30,-0.736749234
2019-07-31,-0.72640477
2019-08-01,0.350834964
2019-08-02,-0.90401367
2019-08-03,0.328817748
2019-08-04,-0.30948241
2019-08-05,-0.15555728
2019-08-06,0.331023256
2019-08-07,-0.855646815
2019-08-08,0.032602016
2019-08-09,-0.203413616
2019-08-10,-1.369872344
2019-08-11,-0.327302697
2019-08-12,-1.286342097
2019-08-13,0.823057558
2019-08-14,-0.445908204
2019-08-15,-0.616452727
2019-08-16,-0.153883676
2019-08-17,-0.30661277
2019-08-18,-0.342479939
2019-08-19,0.608395113
2019-08-20,0.083303606
2019-08-21,0.637967978
2019-08-22,0.302133037
2019-08-23,-0.49664723
2019-08-24,0.919833093
2019-08-25,0.291292579
2019-08-26,-0.175018932
2019-08-27,-0.069294565
2019-08-28,1.391104231
2019-08-29,0.15945832
2019-08-30,-0.357151921
2019-08-31,-0.96737826
2019-09-01,-1.109775175
2019-09-02,0.67917585
2019-09-03,0.000722365
2019-09-04,1.134163984
2019-09-05,0.183928789
2019-09-06,0.047156486
2019-09-07,0.436633011
2019-09-08,-0.00494793
2019-09-09,0.837419534
2019-09-10,-0.104123036
2019-09-11,0.73891268
2019-09-12,0.752992863
2019-09-13,1.540622056
2019-09-14,0.733279473
2019-09-15,0.377683078
2019-09-16,0.711295656
2019-09-17,0.707963499
2019-09-18,1.637144694
2019-09-19,0.389116395
2019-09-20,1.769849513
2019-09-21,0.307703411
2019-09-22,0.975260281
2019-09-23,1.707250812
2019-09-24,1.012663596
2019-09-25,1.778613842
2019-09-26,0.878263791
2019-09-27,1.585648172
2019-09-28,1.031112889
2019-09-29,0.788244933
2019-09-30,0.46570708
2019-10-01,0.196573954
2019-10-02,0.754672899
2019-10-03,0.905896796
2019-10-04,1.441640319
2019-10-05,0.956873898
2019-10-06,0.94610115
2019-10-07,-0.194967398
2019-10-08,1.155994317
2019-10-09,0.571734887
2019-10-10,0.597272637
