,0
2019-06-19,-1.911509655
2019-06-20,-1.656111438
2019-06-21,-0.83245353
2019-06-22,-2.703776852
2019-06-23,-2.877341038
2019-06-24,-2.252450098
2019-06-25,-2.593896823
2019-06-26,-1.342213878
2019-06-27,-1.918818542
2019-06-28,-0.935871536
2019-06-29,-1.884427775
2019-06-30,-1.114043332
2019-07-01,-0.305431628
2019-07-02,-1.491467181
2019-07-03,-0.694800715
2019-07-04,-2.630510211
2019-07-05,-1.641795757
2019-07-06,-1.585570813
2019-07-07,-0.712341651
2019-07-08,-1.323181687
2019-07-09,-2.038421999
2019-07-10,-1.072680821
2019-07-11,-1.729259089
2019-07-12,-0.896781699
2019-07-13,-0.478909942
2019-07-14,-0.053637453
2019-07-15,-0.792768966
2019-07-16,-1.15898372
2019-07-17,-0.581850797
2019-07-18,-0.312953692
2019-07-19,0.421417603
2019-07-20,-0.280274443
2019-07-21,-1.553635219
2019-07-22,-1.939020687
2019-07-23,-0.480986381
2019-07-24,-1.369578945
2019-07-25,-0.272779688
2019-07-26,-0.832545042
2019-07-27,-0.418965785
2019-07-28,-0.36714089
2019-07-29,-1.236138251
2019-07-30,0.699589184
2019-07-31,-1.028687137
2019-08-01,-0.2289501
2019-08-02,-0.767698517
2019-08-03,-0.138628216
2019-08-04,0.277262039
2019-08-05,-1.824219822
2019-08-06,-0.050833414
2019-08-07,-0.69295515
2019-08-08,-0.268186493
2019-08-09,-1.342836071
2019-08-10,-0.608442765
2019-08-11,-0.508390667
2019-08-12,-0.175707418
2019-08-13,0.435895435
2019-08-14,0.055432253
2019-08-15,-1.120086016
2019-08-16,0.102368681
2019-08-17,0.348094884
2019-08-18,0.455132457
2019-08-19,-0.42212183
2019-08-20,-0.847080478
2019-08-21,-1.112171112
2019-08-22,0.846194931
2019-08-23,-0.415891453
2019-08-24,0.793992924
2019-08-25,0.783726045
2019-08-26,-0.063375047
2019-08-27,-0.618823555
2019-08-28,0.048853169
2019-08-29,-0.054386124
2019-08-30,0.064203873
2019-08-31,-0.228946099
2019-09-01,0.601463364
2019-09-02,0.484714602
2019-09-03,0.431533981
2019-09-04,0.481452613
2019-09-05,0.192260119
2019-09-06,0.820659242
2019-09-07,0.632703196
2019-09-08,0.890381008
2019-09-09,1.971115476
2019-09-10,0.869062611
2019-09-11,-0.69794163
2019-09-12,0.180502121
2019-09-13,0.816125059
2019-09-14,0.755356459
2019-09-15,0.868493469
2019-09-16,0.488011301
2019-09-17,2.118669411
2019-09-18,1.181904002
2019-09-19,0.034892594
2019-09-20,0.743631364
2019-09-21,0.509252699
2019-09-22,0.888278847
2019-09-23,2.264759681
2019-09-24,1.764172001
2019-09-25,0.99954982
2019-09-26,1.693840088
2019-09-27,0.369155496
2019-09-28,1.56144977
2019-09-29,0.496913148
2019-09-30,0.910922487
2019-10-01,1.377400155
2019-10-02,1.221478363
2019-10-03,-0.628201185
2019-10-04,0.856380526
2019-10-05,1.357270713
2019-10-06,0.328649059
2019-10-07,0.867606796
2019-10-08,0.816599019
2019-10-09,0.603708419
2019-10-10,0.332095036
2019-10-11,1.213286507
2019-10-12,1.879260196
2019-10-13,0.089897448
2019-10-14,0.192316636
2019-10-15,0.708581083
2019-10-16,0.117780183
2019-10-17,-0.009492286
2019-10-18,0.888614647
2019-10-19,0.693967918
2019-10-20,0.017317221
2019-10-21,-0.2058081
2019-10-22,1.246972895
2019-10-23,0.162490355
2019-10-24,0.265285363
2019-10-25,0.707427561
2019-10-26,0.816839789
2019-10-27,0.880955969
2019-10-28,-0.012850413
2019-10-29,-0.076022914
2019-10-30,0.727015816
2019-10-31,-0.451754747
2019-11-01,-0.296205606
2019-11-02,-0.517940767
2019-11-03,-0.000160428
2019-11-04,-1.114703455
2019-11-05,0.520209782
2019-11-06,-1.212641031
2019-11-07,-0.55905641
2019-11-08,0.223348499
2019-11-09,-0.127155078
2019-11-10,-0.267761063
2019-11-11,0.686337806
2019-11-12,-1.102309087
2019-11-13,-0.490522939
2019-11-14,-0.387972969
2019-11-15,-1.193194649
2019-11-16,-0.046033436
2019-11-17,-0.129984136
2019-11-18,-1.053133722
2019-11-19,-0.54678823
2019-11-20,-0.705860013
2019-11-21,-0.081316184
2019-11-22,-0.067351198
2019-11-23,-1.135825629
2019-11-24,-0.324962518
2019-11-25,-0.087976806
2019-11-26,-0.395378612
2019-11-27,-0.428325108
2019-11-28,-0.909680207
2019-11-29,-1.371430059
2019-11-30,-1.913771796
2019-12-01,-0.972071952
2019-12-02,-1.330082293
2019-12-03,-1.062701381
2019-12-04,-0.227295241
2019-12-05,-0.281348751
2019-12-06,-0.931051224
2019-12-07,-0.732664581
2019-12-08,-0.937323299
2019-12-09,-1.553437307
2019-12-10,-0.957370229
2019-12-11,-1.610976435
2019-12-12,-1.001313024
2019-12-13,-2.164377624
2019-12-14,-1.069870843
2019-12-15,-1.579304057
2019-12-16,-1.092997703
2019-12-17,-1.394382404
2019-12-18,-0.322714136
2019-12-19,-0.693083645
2019-12-20,-1.62087464
2019-12-21,-1.015183209
2019-12-22,-1.818826615
2019-12-23,-1.526493935
2019-12-24,-1.862228788
2019-12-25,-1.100247553
2019-12-26,-0.640112914
2019-12-27,-2.358691936
2019-12-28,-2.079139178
2019-12-29,-1.055465681
2019-12-30,-1.122907507
2019-12-31,-0.754283324
2020-01-01,-1.720209479
2020-01-02,-1.629929213
2020-01-03,-2.550485671
2020-01-04,-2.809686405
2020-01-05,-0.710437237
2020-01-06,-2.533510959
2020-01-07,-2.166297973
2020-01-08,-2.37308057
2020-01-09,-1.971882156
2020-01-10,-1.168430966
2020-01-11,-3.291663261
2020-01-12,-1.454193245
2020-01-13,-1.273777456
2020-01-14,-2.125275519
2020-01-15,-1.681873254
2020-01-16,-1.847149441
2020-01-17,-1.736236815
2020-01-18,-1.510357784
2020-01-19,-1.22402535
2020-01-20,-0.760120565
2020-01-21,-0.712601022
2020-01-22,-1.367475494
2020-01-23,-1.81207057
2020-01-24,-1.102162004
2020-01-25,-1.015295674
2020-01-26,-1.881457748
2020-01-27,-1.282392206
2020-01-28,-0.484355205
2020-01-29,-1.057379276
2020-01-30,-1.064627722
2020-01-31,-1.292864619
2020-02-01,-1.552422604
2020-02-02,-1.027708171
2020-02-03,-0.910422006
2020-02-04,-0.958453325
2020-02-05,-1.539703608
2020-02-06,-1.316568833
2020-02-07,-1.701861762
2020-02-08,-1.870593098
2020-02-09,-0.304026408
2020-02-10,-0.424768932
2020-02-11,-0.836096637
2020-02-12,-0.063389683
2020-02-13,-0.489162842
2020-02-14,-0.961238406
2020-02-15,-0.06470906
2020-02-16,-0.020654001
2020-02-17,-0.674490022
2020-02-18,0.103881184
2020-02-19,-0.566653458
2020-02-20,-0.897411647
2020-02-21,-0.39363807
2020-02-22,-0.872078343
2020-02-23,0.366246605
2020-02-24,-0.797282643
2020-02-25,-0.550093017
2020-02-26,-0.982472193
2020-02-27,-0.09433724
2020-02-28,-0.539520362
2020-02-29,-0.320318181
2020-03-01,0.17270229
2020-03-02,-0.747668452
2020-03-03,-0.529201922
2020-03-04,0.015365814
2020-03-05,0.008097901
2020-03-06,0.155939284
2020-03-07,-0.209272004
2020-03-08,-0.391351198
2020-03-09,-0.655365076
2020-03-10,-0.137909805
2020-03-11,0.646223994
2020-03-12,-0.14108808
2020-03-13,-0.566414292
2020-03-14,-0.198797775
2020-03-15,0.189044757
2020-03-16,0.577920457
2020-03-17,-0.496925234
2020-03-18,0.380305066
2020-03-19,0.018184545
2020-03-20,0.07114553
2020-03-21,-0.219268087
2020-03-22,0.2305855
2020-03-23,0.493440253
2020-03-24,0.651509929
2020-03-25,-0.382412308
2020-03-26,0.057924914
2020-03-27,1.305487297
2020-03-28,0.443884529
2020-03-29,1.138777764
2020-03-30,1.216967677
2020-03-31,1.361290934
2020-04-01,1.260505632
2020-04-02,-0.159038281
2020-04-03,1.421788905
2020-04-04,1.151422091
2020-04-05,1.537697868
2020-04-06,1.083397204
2020-04-07,1.616868432
2020-04-08,1.04794911
2020-04-09,1.044441821
2020-04-10,0.842391589
2020-04-11,0.941861427
2020-04-12,0.005895298
2020-04-13,0.675210274
2020-04-14,0.804413701
2020-04-15,0.112921052
2020-04-16,1.738247925
2020-04-17,1.275704783
2020-04-18,1.321706422
2020-04-19,0.918678987
2020-04-20,1.540849075
2020-04-21,0.218741825
2020-04-22,0.968157754
2020-04-23,0.608142728
2020-04-24,0.272075535
2020-04-25,0.520598002
2020-04-26,0.641279741
2020-04-27,0.679540646
2020-04-28,0.719625239
2020-04-29,0.836154567
2020-04-30,0.623752945
2020-05-01,0.357349218
2020-05-02,-0.401610161
2020-05-03,1.138679214
2020-05-04,0.511759612
2020-05-05,0.1753596
2020-05-06,0.66476583
2020-05-07,0.599763606
2020-05-08,0.277957526
2020-05-09,0.265418015
2020-05-10,0.97553707
2020-05-11,-0.381767544
2020-05-12,-0.72751986
2020-05-13,0.39548278
2020-05-14,-0.871551351
2020-05-15,-0.030513411
2020-05-16,-0.007170364
2020-05-17,1.057755773
2020-05-18,-0.597429973
2020-05-19,0.079758166
2020-05-20,-0.555598528
2020-05-21,1.080956273
2020-05-22,0.714104926
2020-05-23,-0.65522665
2020-05-24,-0.157115537
2020-05-25,-0.083374469
2020-05-26,-0.841871227
2020-05-27,-0.507982592
2020-05-28,-1.603821049
2020-05-29,-0.249886748
2020-05-30,-1.161563432
2020-05-31,0.170569782
2020-06-01,-0.422921735
2020-06-02,0.082721034
2020-06-03,-0.440064745
2020-06-04,-0.722411269
2020-06-05,-0.888068748
2020-06-06,-0.41351729
2020-06-07,0.152864882
2020-06-08,-0.646441863
2020-06-09,-1.221310824
2020-06-10,-0.147945221
2020-06-11,-0.712426823
2020-06-12,-0.970724055
2020-06-13,-0.247797391
2020-06-14,-0.801366231
2020-06-15,-1.085764004
2020-06-16,-0.747703741
2020-06-17,-1.200840734
2020-06-18,-0.536878793
2020-06-19,-0.126378536
2020-06-20,-0.684775533
2020-06-21,0.200917685
2020-06-22,-2.095262664
2020-06-23,-1.515949281
2020-06-24,-0.925746567
2020-06-25,-1.920975454
2020-06-26,-1.14348803
2020-06-27,-0.505942426
2020-06-28,-1.846508226
2020-06-29,-0.097257188
2020-06-30,-1.844149045
2020-07-01,-1.503782279
2020-07-02,-1.554137142
2020-07-03,-1.470695615
2020-07-04,-0.042437371
2020-07-05,-1.726645427
2020-07-06,0.278929697
2020-07-07,-1.501363949
2020-07-08,-3.11566943
2020-07-09,-2.319676256
2020-07-10,-1.319005523
2020-07-11,-1.863252334
2020-07-12,-0.066997892
2020-07-13,-1.722322969
2020-07-14,-0.525838337
2020-07-15,-1.583264762
2020-07-16,-1.051861092
2020-07-17,-2.616216354
2020-07-18,-2.359356334
2020-07-19,-0.934334804
2020-07-20,-2.296674999
2020-07-21,-1.957802647
2020-07-22,-1.740344528
2020-07-23,-2.800382017
2020-07-24,-2.443758269
2020-07-25,-2.054901445
2020-07-26,-1.843055029
2020-07-27,-2.224264037
2020-07-28,-2.120480975
2020-07-29,-1.794602236
2020-07-30,-1.776712803
2020-07-31,-1.96626853
2020-08-01,-1.873179784
2020-08-02,-1.436427743
2020-08-03,-1.469031793
2020-08-04,-0.624573786
2020-08-05,-1.699668873
2020-08-06,-1.732584346
2020-08-07,-0.908902719
2020-08-08,-1.636057428
2020-08-09,-1.349431842
2020-08-10,-1.539969937
2020-08-11,-1.215004454
2020-08-12,-2.095510018
2020-08-13,-1.30910139
2020-08-14,-1.313996268
