,0,1
2019-06-19,1.9954476968083648,-9.019215615756535
2019-06-20,2.656795900770816,-7.43990846421005
2019-06-21,1.2635935767562922,-8.990724091172101
2019-06-22,0.8473033632562401,-8.30164473590966
2019-06-23,2.309487356023239,-9.407974702552698
2019-06-24,1.705434455212389,-9.974400839701222
2019-06-25,2.2755350355495545,-8.365658173804489
2019-06-26,1.5277631232102316,-9.120610003135477
2019-06-27,1.9602195905130722,-9.2536854184417
2019-06-28,2.022333138140013,-10.000934432817886
2019-06-29,3.2903681713812682,-8.80346731263788
2019-06-30,2.1765576877801487,-9.38092882793099
2019-07-01,2.3310060430950084,-9.941563016234399
2019-07-02,3.0812803220013363,-9.466748807534048
2019-07-03,1.8795338369813344,-10.836849555062736
2019-07-04,2.6657703827871946,-10.585996463696983
2019-07-05,2.4045951844634312,-10.214927244191955
2019-07-06,2.2501954715426864,-10.339450392915591
2019-07-07,2.560770935027528,-10.670764659646984
2019-07-08,2.618830560094225,-10.055929066535224
2019-07-09,3.145250708109959,-10.692247186847316
2019-07-10,2.9076405391689626,-9.926087089603499
2019-07-11,2.62577116286033,-9.901119693676646
2019-07-12,2.30275337701956,-9.960832241717856
2019-07-13,2.6296833047025543,-10.316912383081569
2019-07-14,2.8853571800822726,-11.574674341733925
2019-07-15,2.48008101792145,-10.815215660841293
2019-07-16,2.311714758706587,-10.72510582641297
2019-07-17,2.712795208259152,-11.094338698100717
2019-07-18,2.923044530298196,-12.13130941548636
2019-07-19,3.4005365199857924,-11.050937947674312
2019-07-20,3.759734935111406,-11.634122066349804
2019-07-21,3.1269156432069316,-11.700105259801726
2019-07-22,2.911750894608008,-11.333572940493553
2019-07-23,3.4129316459157666,-10.798893217893205
2019-07-24,2.6248035442673503,-10.772942560648993
2019-07-25,3.520054916245682,-10.324007743048043
2019-07-26,3.5524278648617043,-10.636789526054644
2019-07-27,2.590664055569519,-11.85951758146999
2019-07-28,3.0036714163243867,-11.288500135450107
2019-07-29,3.2399191770379097,-12.758858053047403
2019-07-30,3.1060621842289,-11.111025068764683
2019-07-31,2.911427270923363,-12.35891285455879
2019-08-01,2.847493558772199,-11.818681989970987
2019-08-02,2.7114158125920658,-11.93066921534825
2019-08-03,3.2055863293343325,-11.375692292017305
2019-08-04,3.8613227345980343,-11.81071965580975
2019-08-05,4.211115858702678,-12.006589373524342
2019-08-06,2.5402323962768163,-12.407995429554704
2019-08-07,4.087975356717501,-11.124201296856205
2019-08-08,3.034833610575101,-10.841121289914643
2019-08-09,3.712947527748077,-11.422504576906412
2019-08-10,3.385873650685601,-12.158212004644405
