,0,1
2019-06-19,0.5724193388687945,-6.431967362553991
2019-06-20,-0.07402632995498637,-7.2398214435326675
2019-06-21,1.214241011050188,-6.605748669923366
2019-06-22,0.3919010480496643,-7.464478793483512
2019-06-23,0.7564603702258871,-6.946376897766377
2019-06-24,-0.09764205708960438,-6.862998669668519
2019-06-25,-0.5588553299198364,-8.472764601264938
2019-06-26,2.110378742255193,-6.5789673003589195
2019-06-27,1.4806436872944526,-7.836119222356163
2019-06-28,1.8048860435966234,-7.634459196846981
2019-06-29,1.0222725922333957,-7.779889811757419
2019-06-30,1.141110913789868,-8.680721418602442
2019-07-01,1.446408880041475,-8.360012064777655
2019-07-02,2.03381618158063,-7.783207971110577
2019-07-03,1.920725800787717,-7.561596208429037
2019-07-04,2.0728195688034146,-8.12068700288332
2019-07-05,0.6124126965999912,-8.857000149948197
2019-07-06,1.8744352347307003,-8.89507927894631
2019-07-07,1.3661308144734166,-8.26183184659398
2019-07-08,2.209540766751859,-8.677899869611567
2019-07-09,2.148371204475258,-7.195684324525808
2019-07-10,2.3295470704723535,-9.136316341651494
2019-07-11,1.2022039130246434,-7.7384497872268785
2019-07-12,0.19397358740959758,-8.33820378501991
2019-07-13,1.6307980597293137,-9.23307740564902
2019-07-14,0.5746682260824556,-7.785440312073344
2019-07-15,2.1809257667335227,-8.123071109183174
2019-07-16,2.2009145666147445,-8.396479558358166
2019-07-17,3.3005276720371555,-7.426842384350396
2019-07-18,1.0991361989902684,-8.867872386055595
2019-07-19,2.206270388584563,-9.423398547685402
2019-07-20,1.2744833987125874,-9.03850819130562
2019-07-21,2.3730197447656893,-8.169461380787743
2019-07-22,2.288040680573678,-8.631002128577903
2019-07-23,1.3090608141110731,-8.14994772581639
2019-07-24,1.9754676093542596,-9.51771802320365
2019-07-25,2.50475586973109,-9.33288953800388
2019-07-26,2.2861625453845154,-8.840953970577631
2019-07-27,2.234681495223186,-10.19352862440372
2019-07-28,0.9202269567299659,-9.02255823439356
2019-07-29,2.8104047536178984,-9.14106180860177
2019-07-30,3.0677137723030103,-9.953975406566583
2019-07-31,2.9971894444201537,-9.300783994097397
2019-08-01,2.428766491223995,-9.947800573394352
2019-08-02,2.5781132010360075,-9.618849004904677
2019-08-03,2.60365335408003,-8.997158081770136
2019-08-04,2.738868327621771,-10.298095625698116
2019-08-05,2.436033616291266,-9.772806340990904
2019-08-06,2.5517768102286063,-10.3279635507183
2019-08-07,1.639045257770536,-10.206601190613801
2019-08-08,1.9558584472993976,-9.374988142510112
2019-08-09,2.764577932447852,-10.758852940475512
2019-08-10,2.005846618893906,-10.505782915593812
2019-08-11,1.8800818661663974,-9.779263264172599
2019-08-12,3.1151956100274516,-10.580251183059257
2019-08-13,3.1012080501687613,-11.551826348389678
2019-08-14,3.400891308262349,-9.873704218384123
2019-08-15,2.5577616780745367,-11.037508473344227
2019-08-16,1.8841131544395413,-9.743863546567326
2019-08-17,1.8500981317798406,-11.105789786407287
